4096,6,1,1,4096,1,1,1,4096,6,1,1,0.054
4096,6,1,1,4096,1,1,1,4096,6,1,1,0.016
11008,6,1,1,11008,6,1,1,11008,6,1,1,0.015
4096,6,1,1,4096,1,1,1,4096,6,1,1,0.034
4096,6,1,1,4096,1,1,1,4096,6,1,1,0.034
11008,6,1,1,11008,6,1,1,11008,6,1,1,0.015
4096,6,1,1,4096,1,1,1,4096,6,1,1,0.037
4096,6,1,1,4096,1,1,1,4096,6,1,1,0.016
11008,6,1,1,11008,6,1,1,11008,6,1,1,0.015
4096,6,1,1,4096,1,1,1,4096,6,1,1,0.03
4096,6,1,1,4096,1,1,1,4096,6,1,1,0.032
11008,6,1,1,11008,6,1,1,11008,6,1,1,0.016
4096,6,1,1,4096,1,1,1,4096,6,1,1,0.032
4096,6,1,1,4096,1,1,1,4096,6,1,1,0.034
11008,6,1,1,11008,6,1,1,11008,6,1,1,0.016
4096,6,1,1,4096,1,1,1,4096,6,1,1,0.015
4096,6,1,1,4096,1,1,1,4096,6,1,1,0.037
11008,6,1,1,11008,6,1,1,11008,6,1,1,0.016
4096,6,1,1,4096,1,1,1,4096,6,1,1,0.015
4096,6,1,1,4096,1,1,1,4096,6,1,1,0.015
11008,6,1,1,11008,6,1,1,11008,6,1,1,0.015
4096,6,1,1,4096,1,1,1,4096,6,1,1,0.014
4096,6,1,1,4096,1,1,1,4096,6,1,1,0.014
11008,6,1,1,11008,6,1,1,11008,6,1,1,0.017
4096,6,1,1,4096,1,1,1,4096,6,1,1,0.015
4096,6,1,1,4096,1,1,1,4096,6,1,1,0.015
11008,6,1,1,11008,6,1,1,11008,6,1,1,0.015
4096,6,1,1,4096,1,1,1,4096,6,1,1,0.015
4096,6,1,1,4096,1,1,1,4096,6,1,1,0.031
11008,6,1,1,11008,6,1,1,11008,6,1,1,0.016
4096,6,1,1,4096,1,1,1,4096,6,1,1,0.014
4096,6,1,1,4096,1,1,1,4096,6,1,1,0.015
11008,6,1,1,11008,6,1,1,11008,6,1,1,0.017
4096,6,1,1,4096,1,1,1,4096,6,1,1,0.015
4096,6,1,1,4096,1,1,1,4096,6,1,1,0.015
11008,6,1,1,11008,6,1,1,11008,6,1,1,0.018
4096,6,1,1,4096,1,1,1,4096,6,1,1,0.014
4096,6,1,1,4096,1,1,1,4096,6,1,1,0.015
11008,6,1,1,11008,6,1,1,11008,6,1,1,0.017
4096,6,1,1,4096,1,1,1,4096,6,1,1,0.035
4096,6,1,1,4096,1,1,1,4096,6,1,1,0.015
11008,6,1,1,11008,6,1,1,11008,6,1,1,0.205
4096,6,1,1,4096,1,1,1,4096,6,1,1,0.015
4096,6,1,1,4096,1,1,1,4096,6,1,1,0.015
11008,6,1,1,11008,6,1,1,11008,6,1,1,0.017
4096,6,1,1,4096,1,1,1,4096,6,1,1,0.014
4096,6,1,1,4096,1,1,1,4096,6,1,1,0.014
11008,6,1,1,11008,6,1,1,11008,6,1,1,0.015
4096,6,1,1,4096,1,1,1,4096,6,1,1,0.014
4096,6,1,1,4096,1,1,1,4096,6,1,1,0.013
11008,6,1,1,11008,6,1,1,11008,6,1,1,0.015
4096,6,1,1,4096,1,1,1,4096,6,1,1,0.014
4096,6,1,1,4096,1,1,1,4096,6,1,1,0.014
11008,6,1,1,11008,6,1,1,11008,6,1,1,0.015
4096,6,1,1,4096,1,1,1,4096,6,1,1,0.014
4096,6,1,1,4096,1,1,1,4096,6,1,1,0.014
11008,6,1,1,11008,6,1,1,11008,6,1,1,0.015
4096,6,1,1,4096,1,1,1,4096,6,1,1,0.014
4096,6,1,1,4096,1,1,1,4096,6,1,1,0.014
11008,6,1,1,11008,6,1,1,11008,6,1,1,0.015
4096,6,1,1,4096,1,1,1,4096,6,1,1,0.015
4096,6,1,1,4096,1,1,1,4096,6,1,1,0.015
11008,6,1,1,11008,6,1,1,11008,6,1,1,0.015
4096,6,1,1,4096,1,1,1,4096,6,1,1,0.02
4096,6,1,1,4096,1,1,1,4096,6,1,1,0.015
11008,6,1,1,11008,6,1,1,11008,6,1,1,0.015
4096,6,1,1,4096,1,1,1,4096,6,1,1,0.025
4096,6,1,1,4096,1,1,1,4096,6,1,1,0.027
11008,6,1,1,11008,6,1,1,11008,6,1,1,0.015
4096,6,1,1,4096,1,1,1,4096,6,1,1,0.013
4096,6,1,1,4096,1,1,1,4096,6,1,1,0.025
11008,6,1,1,11008,6,1,1,11008,6,1,1,0.016
4096,6,1,1,4096,1,1,1,4096,6,1,1,0.013
4096,6,1,1,4096,1,1,1,4096,6,1,1,0.026
11008,6,1,1,11008,6,1,1,11008,6,1,1,0.015
4096,6,1,1,4096,1,1,1,4096,6,1,1,0.014
4096,6,1,1,4096,1,1,1,4096,6,1,1,0.014
11008,6,1,1,11008,6,1,1,11008,6,1,1,0.015
4096,6,1,1,4096,1,1,1,4096,6,1,1,0.027
4096,6,1,1,4096,1,1,1,4096,6,1,1,0.028
11008,6,1,1,11008,6,1,1,11008,6,1,1,0.014
4096,6,1,1,4096,1,1,1,4096,6,1,1,0.014
4096,6,1,1,4096,1,1,1,4096,6,1,1,0.014
11008,6,1,1,11008,6,1,1,11008,6,1,1,0.015
4096,6,1,1,4096,1,1,1,4096,6,1,1,0.013
4096,6,1,1,4096,1,1,1,4096,6,1,1,0.014
11008,6,1,1,11008,6,1,1,11008,6,1,1,0.015
4096,6,1,1,4096,1,1,1,4096,6,1,1,0.014
4096,6,1,1,4096,1,1,1,4096,6,1,1,0.031
11008,6,1,1,11008,6,1,1,11008,6,1,1,0.037
4096,6,1,1,4096,1,1,1,4096,6,1,1,0.033
4096,6,1,1,4096,1,1,1,4096,6,1,1,0.017
11008,6,1,1,11008,6,1,1,11008,6,1,1,0.016
4096,6,1,1,4096,1,1,1,4096,6,1,1,0.025
4096,6,1,1,4096,1,1,1,4096,6,1,1,0.017
11008,6,1,1,11008,6,1,1,11008,6,1,1,0.017
4096,6,1,1,4096,1,1,1,4096,6,1,1,0.017
4096,1,1,1,4096,1,1,1,4096,1,1,1,0.017
4096,1,1,1,4096,1,1,1,4096,1,1,1,0.016
11008,1,1,1,11008,1,1,1,11008,1,1,1,0.017
4096,1,1,1,4096,1,1,1,4096,1,1,1,0.015
4096,1,1,1,4096,1,1,1,4096,1,1,1,0.015
11008,1,1,1,11008,1,1,1,11008,1,1,1,0.016
4096,1,1,1,4096,1,1,1,4096,1,1,1,0.017
4096,1,1,1,4096,1,1,1,4096,1,1,1,0.017
11008,1,1,1,11008,1,1,1,11008,1,1,1,0.016
4096,1,1,1,4096,1,1,1,4096,1,1,1,0.015
4096,1,1,1,4096,1,1,1,4096,1,1,1,0.016
11008,1,1,1,11008,1,1,1,11008,1,1,1,0.017
4096,1,1,1,4096,1,1,1,4096,1,1,1,0.016
4096,1,1,1,4096,1,1,1,4096,1,1,1,0.017
11008,1,1,1,11008,1,1,1,11008,1,1,1,0.017
4096,1,1,1,4096,1,1,1,4096,1,1,1,0.016
