4096,4096,1,1,4096,6,1,1,4096,6,1,1,70
4096,11008,1,1,4096,6,1,1,11008,6,1,1,158
11008,4096,1,1,11008,6,1,1,4096,6,1,1,165
128,32,32,1,128,6,32,1,32,6,32,1,30
32,128,32,1,32,6,32,1,128,6,32,1,30
4096,32000,1,1,4096,6,1,1,32000,6,1,1,172
4096,4096,1,1,4096,1,1,1,4096,1,1,1,37
128,32,32,1,128,1,32,1,32,1,32,1,26
32,128,32,1,32,1,32,1,128,1,32,1,40
4096,11008,1,1,4096,1,1,1,11008,1,1,1,70
11008,4096,1,1,11008,1,1,1,4096,1,1,1,72
4096,32000,1,1,4096,1,1,1,32000,1,1,1,172
128,64,32,1,128,1,32,1,64,1,32,1,26
64,128,32,1,64,1,32,1,128,1,32,1,26
128,96,32,1,128,1,32,1,96,1,32,1,26
96,128,32,1,96,1,32,1,128,1,32,1,36
128,128,32,1,128,1,32,1,128,1,32,1,25
128,160,32,1,128,1,32,1,160,1,32,1,26
160,128,32,1,160,1,32,1,128,1,32,1,34
128,192,32,1,128,1,32,1,192,1,32,1,26
192,128,32,1,192,1,32,1,128,1,32,1,33
128,224,32,1,128,1,32,1,224,1,32,1,27
224,128,32,1,224,1,32,1,128,1,32,1,43
