32,6,32,1,32,6,1,1,32,6,32,1,0.06
32,6,32,1,32,6,1,1,32,6,32,1,0.014
32,6,32,1,32,6,1,1,32,6,32,1,0.053
32,6,32,1,32,6,1,1,32,6,32,1,0.015
32,6,32,1,32,6,1,1,32,6,32,1,0.014
32,6,32,1,32,6,1,1,32,6,32,1,0.014
32,6,32,1,32,6,1,1,32,6,32,1,0.014
32,6,32,1,32,6,1,1,32,6,32,1,0.015
32,6,32,1,32,6,1,1,32,6,32,1,0.014
32,6,32,1,32,6,1,1,32,6,32,1,0.039
32,6,32,1,32,6,1,1,32,6,32,1,0.015
32,6,32,1,32,6,1,1,32,6,32,1,0.027
32,6,32,1,32,6,1,1,32,6,32,1,0.02
32,6,32,1,32,6,1,1,32,6,32,1,0.028
32,6,32,1,32,6,1,1,32,6,32,1,0.014
32,6,32,1,32,6,1,1,32,6,32,1,0.014
32,6,32,1,32,6,1,1,32,6,32,1,0.025
32,6,32,1,32,6,1,1,32,6,32,1,0.014
32,6,32,1,32,6,1,1,32,6,32,1,0.013
32,6,32,1,32,6,1,1,32,6,32,1,0.013
32,6,32,1,32,6,1,1,32,6,32,1,0.013
32,6,32,1,32,6,1,1,32,6,32,1,0.015
32,6,32,1,32,6,1,1,32,6,32,1,0.013
32,6,32,1,32,6,1,1,32,6,32,1,0.014
32,6,32,1,32,6,1,1,32,6,32,1,0.013
32,6,32,1,32,6,1,1,32,6,32,1,0.014
32,6,32,1,32,6,1,1,32,6,32,1,0.013
32,6,32,1,32,6,1,1,32,6,32,1,0.013
32,6,32,1,32,6,1,1,32,6,32,1,0.014
32,6,32,1,32,6,1,1,32,6,32,1,0.023
32,6,32,1,32,6,1,1,32,6,32,1,0.015
32,6,32,1,32,6,1,1,32,6,32,1,0.016
32,1,32,1,32,1,1,1,32,1,32,1,0.017
32,1,32,1,32,1,1,1,32,1,32,1,0.015
32,1,32,1,32,1,1,1,32,1,32,1,0.014
32,1,32,1,32,1,1,1,32,1,32,1,0.015
32,1,32,1,32,1,1,1,32,1,32,1,0.015
32,1,32,1,32,1,1,1,32,1,32,1,0.015
32,1,32,1,32,1,1,1,32,1,32,1,0.014
32,1,32,1,32,1,1,1,32,1,32,1,0.015
32,1,32,1,32,1,1,1,32,1,32,1,0.014
32,1,32,1,32,1,1,1,32,1,32,1,0.014
32,1,32,1,32,1,1,1,32,1,32,1,0.013
32,1,32,1,32,1,1,1,32,1,32,1,0.014
32,1,32,1,32,1,1,1,32,1,32,1,0.014
32,1,32,1,32,1,1,1,32,1,32,1,0.014
32,1,32,1,32,1,1,1,32,1,32,1,0.014
32,1,32,1,32,1,1,1,32,1,32,1,0.014
32,1,32,1,32,1,1,1,32,1,32,1,0.014
32,1,32,1,32,1,1,1,32,1,32,1,0.014
32,1,32,1,32,1,1,1,32,1,32,1,0.014
32,1,32,1,32,1,1,1,32,1,32,1,0.014
32,1,32,1,32,1,1,1,32,1,32,1,0.029
32,1,32,1,32,1,1,1,32,1,32,1,0.013
32,1,32,1,32,1,1,1,32,1,32,1,0.013
32,1,32,1,32,1,1,1,32,1,32,1,0.014
32,1,32,1,32,1,1,1,32,1,32,1,0.013
32,1,32,1,32,1,1,1,32,1,32,1,0.013
32,1,32,1,32,1,1,1,32,1,32,1,0.013
32,1,32,1,32,1,1,1,32,1,32,1,0.014
32,1,32,1,32,1,1,1,32,1,32,1,0.014
32,1,32,1,32,1,1,1,32,1,32,1,0.013
32,1,32,1,32,1,1,1,32,1,32,1,0.014
32,1,32,1,32,1,1,1,32,1,32,1,0.014
32,1,32,1,32,1,1,1,32,1,32,1,0.016
32,1,32,1,32,1,1,1,32,1,32,1,0.021
32,1,32,1,32,1,1,1,32,1,32,1,0.017
32,1,32,1,32,1,1,1,32,1,32,1,0.018
32,1,32,1,32,1,1,1,32,1,32,1,0.014
32,1,32,1,32,1,1,1,32,1,32,1,0.027
32,1,32,1,32,1,1,1,32,1,32,1,0.013
32,1,32,1,32,1,1,1,32,1,32,1,0.014
32,1,32,1,32,1,1,1,32,1,32,1,0.013
32,1,32,1,32,1,1,1,32,1,32,1,0.013
32,1,32,1,32,1,1,1,32,1,32,1,0.014
32,1,32,1,32,1,1,1,32,1,32,1,0.014
32,1,32,1,32,1,1,1,32,1,32,1,0.013
32,1,32,1,32,1,1,1,32,1,32,1,0.012
32,1,32,1,32,1,1,1,32,1,32,1,0.015
32,1,32,1,32,1,1,1,32,1,32,1,0.014
32,1,32,1,32,1,1,1,32,1,32,1,0.017
32,1,32,1,32,1,1,1,32,1,32,1,0.015
32,1,32,1,32,1,1,1,32,1,32,1,0.015
32,1,32,1,32,1,1,1,32,1,32,1,0.015
32,1,32,1,32,1,1,1,32,1,32,1,0.015
32,1,32,1,32,1,1,1,32,1,32,1,0.015
32,1,32,1,32,1,1,1,32,1,32,1,0.015
32,1,32,1,32,1,1,1,32,1,32,1,0.015
32,1,32,1,32,1,1,1,32,1,32,1,0.016
32,1,32,1,32,1,1,1,32,1,32,1,0.016
32,1,32,1,32,1,1,1,32,1,32,1,0.016
32,1,32,1,32,1,1,1,32,1,32,1,0.015
32,1,32,1,32,1,1,1,32,1,32,1,0.027
32,1,32,1,32,1,1,1,32,1,32,1,0.029
32,1,32,1,32,1,1,1,32,1,32,1,0.015
32,1,32,1,32,1,1,1,32,1,32,1,0.023
