realtime,framenum,rendertime(ms),GPUUtil(%)
2.052457,233,5.233700,79
2.060674,234,4.299200,79
2.068039,235,5.203500,79
2.076656,236,5.305900,79
2.085536,237,5.122700,79
2.093789,238,5.917700,79
2.101192,239,5.803000,79
2.110226,240,4.722500,79
2.118800,241,4.278200,79
2.126407,242,6.185100,79
2.134593,243,5.698400,79
2.143796,244,5.408500,79
2.151495,245,5.621600,79
2.160730,246,5.348000,79
2.168195,247,5.425600,79
2.176661,248,5.392700,79
2.185619,249,5.326500,79
2.194200,250,4.343800,79
2.202145,251,5.842100,79
2.210916,252,6.502600,79
2.218393,253,5.856700,79
2.227547,254,4.748500,79
2.235570,255,5.804500,79
2.243615,256,4.252300,79
2.252061,257,4.368200,79
2.260443,258,6.166500,79
2.270067,259,5.173800,79
2.277570,260,5.218400,79
2.285030,261,5.674100,79
2.293983,262,5.076900,79
2.301227,263,4.842600,79
2.310198,264,6.285600,79
2.318335,265,5.931700,79
2.326904,266,6.497200,79
2.335640,267,4.308700,79
2.343690,268,4.382300,79
2.351533,269,5.724700,79
2.360678,270,5.379200,79
2.368225,271,6.293200,79
2.377455,272,5.987300,79
2.385860,273,4.402300,79
2.393060,274,5.153700,79
2.403369,275,5.924200,79
2.410724,276,5.231200,79
2.418103,277,5.570400,79
2.426261,278,5.729100,79
2.436201,279,5.590400,79
2.445123,281,5.161300,79
2.451329,281,5.412600,79
2.460318,282,5.344000,79
2.468821,283,5.807600,79
2.477288,284,5.759200,79
2.485014,285,5.485100,79
2.493379,286,6.457100,79
2.501820,287,6.400700,79
2.510307,288,5.819900,79
2.518436,289,5.702800,79
2.526949,290,5.705600,80
2.535568,291,4.251500,80
2.543542,292,5.846900,80
2.551110,293,5.902700,80
2.560133,294,4.810200,80
2.568624,295,6.180000,80
2.576828,296,5.433100,80
2.585726,297,5.343000,80
2.593355,298,5.938900,80
2.602263,299,4.438000,80
2.610355,300,5.931900,80
2.618504,301,4.542100,80
2.626645,302,5.193000,80
2.635873,303,5.425200,80
2.644734,304,4.766100,80
2.652119,305,5.679600,80
2.659804,306,5.851300,80
2.670214,307,5.115000,80
2.677638,308,5.069800,80
2.685684,309,6.089300,80
2.694041,310,6.118200,80
2.701811,311,5.371700,80
2.710191,312,5.647000,80
2.718808,313,6.230800,79
2.730260,315,5.164200,79
2.736326,315,5.379700,79
2.744400,316,5.804300,79
2.752840,317,6.209100,79
2.761395,318,6.163800,79
2.770061,319,5.903900,79
2.777387,320,5.127200,79
2.785497,321,13.237500,79
2.793422,322,5.649100,79
2.802522,323,5.227200,79
2.810957,324,4.456400,79
2.819633,325,5.088500,79
2.827314,326,5.783500,79
2.836213,327,6.089800,79
2.845370,328,4.210600,79
2.852785,329,6.829100,79
2.860469,330,4.104000,79
2.869704,331,5.149000,79
2.877342,332,5.831800,79
2.885768,333,5.736200,79
2.894922,334,5.390200,79
2.902769,335,4.038200,79
2.910844,336,5.668600,79
2.919625,337,6.327500,78
2.930449,338,5.621600,78
2.938558,340,6.140000,78
2.944433,340,4.735500,78
2.953043,341,4.196400,78
2.960649,342,5.313500,78
2.969769,343,5.469900,78
2.977916,344,5.639100,78
2.985607,345,5.215600,78
2.994859,346,8.722300,78
3.003006,347,6.217700,78
3.010089,348,4.786000,78
3.019386,349,5.034000,78
3.027552,350,6.210700,78
3.035922,351,5.879800,78
3.044220,352,4.799100,78
