realtime,framenum,rendertime(ms),fps,GPUUtil(%)
42.623739,2538,2.9599,29.976906,41
42.641191,2539,5.9063,29.911847,41
42.656623,2540,9.0588,29.960826,41
42.673566,2541,4.9655,29.966432,41
42.690456,2542,5.0128,30.001125,41
42.706118,2543,7.6058,29.988083,41
42.723074,2544,5.7468,29.974195,41
42.740628,2545,5.7272,29.962101,41
42.756249,2546,8.829,29.989273,41
42.773497,2547,9.0498,29.961371,41
42.790117,2548,15.6474,29.960428,41
42.80564,2549,7.4946,29.983947,41
42.823462,2550,17.3297,29.964902,41
42.840662,2551,3.0549,29.967096,41
42.856868,2552,3.6281,30.016449,41
42.874115,2553,5.3948,29.941662,41
42.889749,2554,6.5044,29.954822,41
42.908456,2555,18.1771,29.935154,41
42.92389,2556,9.416,29.970808,41
42.940258,2557,15.1336,29.966958,41
42.956513,2558,3.4135,29.965288,42
42.97343,2559,8.8328,29.97923,42
42.990198,2560,7.0732,29.954036,42
43.008587,2561,17.8985,29.943042,42
43.023573,2562,8.9227,29.992205,42
43.04028,2563,5.0469,29.996778,42
43.056536,2564,3.4136,30.027187,42
43.073754,2565,3.1992,29.957392,42
43.089811,2566,6.7859,30.005653,42
43.106218,2567,15.9086,30.027358,42
43.122995,2568,4,30.005452,42
43.140008,2569,7.8294,29.970904,42
43.158609,2570,9.806,29.995816,42
43.173156,2571,5.5671,29.994121,42
43.189953,2572,4.3577,30.005041,42
43.20717,2573,5.0516,29.962322,42
43.223464,2574,4.9575,30.000702,42
43.239859,2575,4.3668,29.964914,42
43.25694,2576,4.9139,29.988712,42
43.274993,2577,9.7544,29.954972,42
43.292242,2578,8.9773,29.932914,42
43.306812,2579,8.5189,29.972716,42
43.323043,2580,4.6643,29.998905,42
43.340339,2581,7.8976,30.001974,42
43.358705,2582,17.4862,29.927999,41
43.374078,2583,10.06,29.986866,41
43.38948,2584,3.4482,30.019041,41
43.4063,2585,4.0425,29.989123,41
43.425168,2586,4.6855,29.940774,41
43.441427,2587,4.9189,29.955962,41
43.457194,2588,9.1563,29.968635,41
43.474837,2589,4.3301,29.937954,41
43.491121,2590,3.7311,29.969072,41
43.506989,2591,6.4582,29.996946,41
43.523369,2592,4.8354,30.00472,41
43.539745,2593,4.644,30.007988,41
43.557478,2594,3.3547,29.959555,39
43.573218,2595,7.5678,30.0049,39
43.590025,2596,4.7185,29.995021,39
43.605975,2597,4.5892,29.995768,39
43.624169,2598,5.1874,29.984264,39
43.639192,2599,5.0492,30.043849,39
43.656298,2600,3.0798,29.998692,39
43.673555,2601,8.8672,29.995234,39
43.689585,2602,6.3932,30.015143,39
43.706718,2603,7.7088,29.9753,39
43.722641,2604,4.5047,30.003051,39
43.73959,2605,5.3876,30.015938,40
43.757413,2606,9.5225,29.963385,40
43.773382,2607,4.8572,30.002715,40
43.789926,2608,6.8725,29.99799,40
43.806264,2609,4.5304,29.9761,40
43.822977,2610,2.5785,30.006604,40
43.840436,2611,5.4918,29.995192,40
43.85723,2612,8.7731,29.980624,40
43.873053,2613,7.5566,30.021619,40
43.889298,2614,6.2748,30.004087,40
43.906693,2615,4.1134,30.044312,40
43.923005,2616,7.4998,30.018786,40
43.941011,2617,8.9909,29.978116,40
43.960558,2618,10.0211,29.8884,40
43.974522,2619,9.7655,29.97015,40
43.99029,2620,7.0065,30.007511,40
44.007615,2621,4.9753,30.040585,40
44.023372,2622,6.679,29.97062,40
44.041914,2623,9.6258,29.956503,40
44.058365,2624,9.6249,29.963472,40
44.07493,2625,15.8777,29.967081,40
44.09184,2626,7.3334,29.949377,40
44.108239,2627,7.2004,29.946946,40
44.125054,2628,8.4714,29.946856,40
44.141458,2629,15.8825,29.961006,45
44.161519,2630,8.0625,29.915223,45
44.175039,2631,12.6952,29.948432,45
44.191157,2632,15.644,29.97471,45
44.209289,2633,17.587,29.951485,45
44.22441,2634,14.59,29.986548,45
44.241724,2635,16.8106,29.956725,45
44.258118,2636,15.4723,29.979314,45
44.275456,2637,8.8452,30.007331,45
44.291173,2638,6.8972,30.042649,45
44.308078,2639,10.1577,29.979988,45
44.325415,2640,8.6356,29.95083,45
44.342068,2641,7.5702,29.954436,46
44.358555,2642,13.2965,30.026676,46
44.37544,2643,8.7647,29.979063,46
44.392261,2644,16.3506,29.942624,46
44.408176,2645,6.9775,29.971279,46
44.424952,2646,16.2729,30.030114,46
44.442374,2647,10.9819,30.001875,46
44.458879,2648,10.191,29.981639,46
44.476162,2649,16.8513,29.997921,46
44.493431,2650,16.3558,29.979132,46
44.511291,2651,11.8071,29.916569,46
44.525819,2652,14.0454,29.972416,46
44.542753,2653,5.199,29.949302,49
44.559025,2654,7.9907,30.001476,49
44.576142,2655,8.7921,29.948369,49
44.59477,2656,4.1071,29.898098,49
44.609401,2657,5.7194,29.939836,49
44.626696,2658,4.4507,29.962493,49
44.642603,2659,10.323,29.938829,49
44.659534,2660,4.7263,29.945723,49
44.676251,2661,9.9129,29.959145,49
44.693035,2662,16.0992,29.94162,49
44.709168,2663,4.6147,29.967542,49
44.726149,2664,4.0544,29.937335,49
44.7434,2665,10.294,29.930519,49
44.759725,2666,14.3127,29.967566,49
44.776461,2667,7.9429,29.939932,49
44.792837,2668,3.812,29.939591,49
44.809103,2669,5.7106,29.943951,49
44.827742,2670,4.31,29.888129,49
44.842978,2671,9.541,29.956934,49
44.859325,2672,9.8772,29.972608,49
44.876243,2673,9.7918,29.932434,49
44.892744,2674,6.5905,29.93109,49
44.909182,2675,7.5192,29.95971,49
44.926657,2676,9.0666,29.923895,49
44.942988,2677,9.8187,29.963902,47
44.95922,2678,14.1351,30.061325,47
44.976467,2679,8.8673,29.967611,47
44.994236,2680,3.6227,29.897568,47
45.010482,2681,5.0051,29.928056,47
45.026981,2682,4.9726,29.955459,47
45.044452,2683,8.9069,29.942884,47
45.059494,2684,9.433,29.976597,47
45.07694,2685,16.8037,29.960811,47
45.093538,2686,4.9998,29.967746,47
45.109915,2687,9.8631,29.968943,47
45.12697,2688,9.7123,29.965764,47
45.143592,2689,4.9217,29.960494,47
45.160257,2690,4.9778,30.05563,47
45.177254,2691,8.9153,29.954056,47
45.193327,2692,4.9342,29.955157,47
45.209533,2693,6.5597,30.00927,47
45.22703,2694,5.0052,29.93531,47
45.243898,2695,5.6636,29.951386,47
45.260121,2696,3.861,29.9579,47
45.276618,2697,10.8318,29.97315,47
45.294659,2698,9.8812,29.910878,47
45.310338,2699,4.9716,29.942746,47
45.326674,2700,4.8282,29.969018,47
45.34381,2701,8.9934,29.961793,46
45.361304,2702,5.6805,29.919123,46
45.376676,2703,5.5317,29.964058,46
45.392783,2704,6.6088,29.987627,46
45.410492,2705,17.2221,29.936564,46
45.426397,2706,6.778,29.968261,46
45.443745,2707,6.4907,29.958448,46
45.459829,2708,6.6123,29.968168,46
45.477113,2709,10.9263,29.969805,46
45.494447,2710,8.7372,29.949562,46
45.510596,2711,5.3326,30.002268,46
45.526535,2712,4.7201,29.960458,46
45.543362,2713,5.101,29.966025,45
45.560414,2714,4.3818,29.937096,45
45.577249,2715,5.7311,29.951195,45
45.593777,2716,10.7223,30.01711,45
45.610441,2717,16.1647,29.955202,45
45.626301,2718,4.4204,29.99192,45
45.643187,2719,5.5873,29.973866,45
45.659675,2720,10.499,29.981954,45
45.676567,2721,4.7662,29.969841,45
45.69364,2722,8.9109,29.972327,45
45.709752,2723,4.4022,29.967413,45
45.725914,2724,8.3393,29.989522,45
45.743174,2725,5.9548,29.993905,44
45.759907,2726,9.6095,29.977691,44
45.77655,2727,15.5406,29.981025,44
45.792927,2728,10.3123,29.996029,44
45.809334,2729,7.3198,29.987699,44
45.826065,2730,5.2987,30.040892,44
45.843863,2731,3.4198,29.959546,44
45.860698,2732,10.7721,29.944641,44
45.876417,2733,9.4722,29.987136,44
45.893688,2734,4.6565,29.95773,44
45.910887,2735,4.883,29.941198,44
45.926812,2736,7.2993,29.977154,44
45.943433,2737,5.3356,29.971066,44
45.960111,2738,4.4386,29.95289,44
45.97634,2739,7.0624,29.985271,44
45.99373,2740,7.4919,30.008273,44
46.009021,2741,5.7727,30.030493,44
46.027667,2742,10.1628,29.965974,44
46.04296,2743,9.4199,30.032201,44
46.059707,2744,5.3103,29.9764,44
46.076204,2745,4.2092,30.006655,44
46.095025,2746,10.3371,29.939914,44
46.109572,2747,5.1972,29.992889,44
46.126119,2748,8.2272,30.004378,44
46.142787,2749,7.9374,29.999331,43
46.159795,2750,11.387,29.996658,43
46.176399,2751,4.1538,30.006241,43
46.19352,2752,10.2936,29.977325,43
46.210458,2753,7.2829,29.951712,43
46.226068,2754,15.1096,30.013005,43
46.243803,2755,3.3837,29.990655,43
46.260572,2756,10.6874,29.967934,43
46.276315,2757,2.8754,29.990799,43
46.293224,2758,5.4476,30.024716,43
46.309389,2759,4.6483,30.010597,43
46.326364,2760,7.0731,29.990814,43
46.343178,2761,4.1392,29.99533,42
46.360388,2762,9.7911,30.013287,42
46.376832,2763,3.7376,29.980546,42
46.393374,2764,10.3402,29.970659,42
46.409429,2765,4.7759,30.012146,42
46.426609,2766,7.4378,29.973312,42
46.443412,2767,4.2,29.993854,42
46.459657,2768,10.1183,29.994034,42
46.476394,2769,4.1058,29.998089,42
46.493439,2770,10.1376,30.016113,42
46.510111,2771,4.5967,29.997105,42
46.526255,2772,10.1549,29.992655,42
46.542347,2773,5.0506,30.016503,42
46.560437,2774,7.1221,29.987339,42
46.577052,2775,5.2293,29.999322,42
46.591404,2776,8.0166,29.989081,42
46.61024,2777,7.116,29.99276,42
46.626541,2778,8.2059,29.980489,42
46.643666,2779,8.9832,29.967797,42
46.66061,2780,10.4303,29.963385,42
46.677034,2781,9.343,29.978748,42
46.694946,2782,17.4335,29.941025,42
46.710685,2783,3.3991,29.965297,42
46.726601,2784,3.5897,29.967731,42
46.743831,2785,5.3941,29.966327,45
46.760609,2786,4.2485,29.964456,45
46.77695,2787,8.0749,29.975854,45
46.794209,2788,8.2968,29.952621,45
46.810553,2789,4.8115,29.952708,45
46.82643,2790,4.177,29.979371,45
46.84363,2791,7.3483,30.006355,45
46.860131,2792,6.9523,30.009204,45
46.876676,2793,8.0048,29.983965,45
46.894573,2794,3.9324,29.967204,45
46.910641,2795,4.9842,30.002073,45
46.927492,2796,4.3141,29.974812,45
46.944227,2797,8.0236,29.969844,41
46.962453,2798,9.2291,29.929776,41
46.976608,2799,7.8783,29.989225,41
46.994123,2800,5.5239,29.98552,41
47.010776,2801,10.5072,29.957786,41
47.027511,2802,4.4107,30.003702,41
47.043939,2803,8.2052,29.966087,41
47.061847,2804,11.5638,29.94237,41
47.077565,2805,9.3536,29.9624,41
47.095609,2806,3.35,29.984405,41
47.110613,2807,8.8643,29.98074,41
47.127607,2808,5.2728,29.958884,41
47.1441,2809,8.0501,29.96589,43
47.160384,2810,9.7641,29.986431,43
47.177154,2811,7.5816,29.990064,43
47.194295,2812,5.1203,29.979105,43
47.210521,2813,9.8552,30.001506,43
47.227488,2814,5.2637,29.967913,43
47.244155,2815,8.3626,29.988646,43
47.260786,2816,5.2179,29.993614,43
47.27771,2817,4.5724,29.963489,43
47.294542,2818,5.4478,29.965189,43
47.310313,2819,10.1094,29.975456,43
47.327556,2820,5.4019,29.968464,43
47.344496,2821,5.7842,29.972524,42
47.360785,2822,5.1687,29.991602,42
47.377725,2823,4.5742,29.98291,42
47.394443,2824,5.2861,29.966339,42
47.411046,2825,10.361,29.955037,42
47.428811,2826,5.5795,29.935298,42
47.444777,2827,10.5304,29.964941,42
47.461252,2828,8.2518,29.956587,42
47.477829,2829,10.311,29.963382,42
47.493998,2830,3.4603,29.988035,42
47.511602,2831,8.5449,29.965579,42
47.527565,2832,9.4939,29.969826,42
47.544122,2833,3.7008,29.9547,43
47.561123,2834,4.6888,29.989234,43
47.577063,2835,8.1113,30.000375,43
47.594698,2836,5.727,29.975318,43
47.610894,2837,5.3763,29.983848,43
47.627499,2838,4.4429,29.979269,43
47.64376,2839,8.2856,30.012314,43
47.661723,2840,8.741,29.975816,43
47.67807,2841,10.2677,29.971332,43
47.694111,2842,3.612,30.032357,43
47.711174,2843,5.5616,29.985802,43
47.727526,2844,4.3653,29.979611,43
47.743753,2845,8.1433,30.009483,43
47.760908,2846,7.7755,30.004483,43
47.778258,2847,5.0928,29.970018,43
47.794656,2848,4.2794,29.989192,43
47.811816,2849,8.7958,29.970979,43
47.829226,2850,11.0392,29.924405,43
47.844008,2851,9.4807,29.988272,43
47.861863,2852,8.7959,29.960446,43
47.877104,2853,9.0337,29.991662,43
47.8945,2854,5.4159,30.010543,43
47.910333,2855,7.0081,30.011236,43
47.928109,2856,8.7607,29.996202,43
47.943084,2857,5.3167,29.987351,44
47.961775,2858,9.5212,30.029357,44
47.978209,2859,10.4225,29.961679,44
47.993731,2860,9.2528,30.015383,44
48.010961,2861,7.6259,29.986128,44
48.027365,2862,7.0642,30.007793,44
48.044973,2863,8.6361,29.976576,44
48.060649,2864,9.8143,30.03595,44
48.078335,2865,8.4759,29.980333,44
48.095733,2866,8.8651,30.005488,44
48.111789,2867,10.4106,29.966928,44
48.12884,2868,11.1977,29.967428,44
48.145276,2869,8.284,29.972575,43
48.161507,2870,10.0028,29.972779,43
48.178175,2871,4.4136,29.967877,43
48.195202,2872,8.9175,29.988173,43
48.21111,2873,4.2234,29.989408,43
48.228112,2874,10.5751,29.987717,43
48.245252,2875,8.841,29.977715,43
48.262026,2876,10.5504,29.980513,43
48.27887,2877,10.3817,29.972467,43
48.29498,2878,7.6452,29.997681,43
48.311447,2879,10.7233,29.984786,43
48.328074,2880,10.7205,30.004591,43
48.345653,2881,8.0113,29.975962,46
48.36228,2882,16.2315,29.971847,46
48.378654,2883,9.6681,29.979878,46
48.39484,2884,9.7213,30.003645,46
48.41223,2885,9.09,29.975477,46
48.428979,2886,10.803,30.009216,46
48.445259,2887,11.0664,29.998893,46
48.461938,2888,4.7233,29.988191,46
48.478637,2889,9.9127,29.98864,46
48.495056,2890,10.8078,29.982784,46
48.512813,2891,6.0299,29.974908,46
48.529058,2892,9.7742,29.967479,46
48.545782,2893,10.9367,29.970258,46
48.561943,2894,10.5415,29.982487,46
48.578724,2895,7.7959,29.964073,46
48.595112,2896,10.159,30.000543,46
48.611814,2897,6.2389,29.986293,46
48.628934,2898,7.6744,29.965291,46
48.645563,2899,7.6732,29.95266,46
48.661546,2900,7.64,30.010555,46
48.679409,2901,5.4861,29.975028,46
48.694967,2902,8.5196,29.987273,46
48.712065,2903,9.0243,29.987876,46
48.728819,2904,11.0172,29.987378,46
48.745362,2905,10.6913,29.966087,46
48.762577,2906,8.1865,29.965303,46
48.778134,2907,9.2497,30.020657,46
48.795304,2908,10.8612,29.992388,46
48.811482,2909,8.0082,30.022826,46
48.829448,2910,8.9187,30.008793,46
48.846193,2911,11.018,29.951834,46
48.862247,2912,6.0455,30.000231,46
48.879682,2913,10.9502,29.941874,46
48.897847,2914,12.1098,29.928447,46
48.912554,2915,8.2288,29.952842,46
48.929113,2916,4.7848,29.979338,46
48.945968,2917,21.6395,29.992625,46
48.960829,2918,14.4421,30.005974,46
48.97967,2919,9.4676,29.98086,46
48.995991,2920,9.7703,29.947024,46
49.012502,2921,10.6988,29.973653,46
49.031075,2922,3.9469,29.907761,46
49.045791,2923,11.1365,29.989369,46
49.060887,2924,8.7124,29.954771,46
49.079119,2925,9.0796,29.990514,46
49.09839,2926,12.3184,29.941844,46
49.113304,2927,11.48,29.969524,46
49.130505,2928,11.1869,29.969431,46
49.146372,2929,10.0197,29.987924,47
49.163477,2930,9.0967,29.961227,47
49.180844,2931,11.4027,29.941085,47
49.196354,2932,14.7177,29.974372,47
49.213618,2933,11.7473,29.938623,47
49.228564,2934,14.2877,29.91477,47
49.246224,2935,5.95,29.980591,47
49.2639,2936,11.8825,29.9481,47
49.279954,2937,6.6451,29.980081,47
49.298344,2938,9.7405,29.919851,47
49.313925,2939,6.2542,29.933341,47
49.330652,2940,10.4719,29.929701,47
49.346845,2941,8.2413,29.96994,49
49.363451,2942,16.1847,29.974594,49
49.380989,2943,4.9257,29.940631,49
49.397276,2944,10.0539,29.941742,49
49.413882,2945,16.0436,29.960982,49
49.431759,2946,11.4553,29.932257,49
49.447187,2947,6.0785,29.946823,49
49.462798,2948,9.6682,29.983485,49
49.481493,2949,4.3483,29.926805,49
49.499101,2950,11.4482,29.901481,49
49.513955,2951,13.9339,29.97283,49
49.530576,2952,10.2962,29.965273,49
49.547821,2953,12.1078,29.944411,49
49.563196,2954,8.6325,29.971746,49
49.580197,2955,4.9913,29.960482,49
49.599033,2956,10.684,29.898277,49
49.614284,2957,11.2178,29.938566,49
49.629691,2958,8.9613,29.989896,49
49.647597,2959,8.8543,29.941213,49
49.664086,2960,10.8179,29.932042,49
49.680328,2961,15.6462,29.974749,49
49.696758,2962,9.735,29.951263,49
49.714094,2963,11.7882,29.943595,49
49.731178,2964,10.5468,29.924892,49
49.747769,2965,10.1053,29.935713,48
49.763864,2966,9.3834,29.966264,48
49.780096,2967,10.1053,29.94084,48
49.79737,2968,11.7394,29.941689,48
49.81416,2969,10.7696,29.923871,48
49.831583,2970,10.8593,29.945401,48
49.847343,2971,10.0811,29.966587,48
49.86321,2972,9.9382,29.970817,48
49.881461,2973,11.5649,29.945625,48
49.898746,2974,10.9199,29.968446,48
49.913297,2975,10.8831,29.973476,48
49.931157,2976,11.6604,29.942116,48
49.947109,2977,9.9325,29.953736,48
49.964935,2978,9.1013,29.917025,48
49.980218,2979,8.8474,29.972015,48
49.996451,2980,8.0473,29.988973,48
50.013707,2981,10.6842,29.959267,48
50.029854,2982,9.7482,30.032417,48
50.046726,2983,10.81,29.966429,48
50.063234,2984,10.8023,29.977484,48
50.079745,2985,7.6938,29.978523,48
50.097729,2986,9.1588,30.009744,48
50.113482,2987,9.3241,29.985454,48
50.130087,2988,7.9099,30.006046,48
50.147199,2989,8.4745,29.958472,46
50.16365,2990,10.4182,29.987765,46
50.180152,2991,7.9014,30.006031,46
50.197066,2992,8.2283,29.96624,46
50.21395,2993,10.5522,29.98858,46
50.229908,2994,15.395,30.035998,46
50.246603,2995,10.6892,29.982289,46
50.263932,2996,11.4013,29.990043,46
50.280685,2997,10.6709,29.966183,46
50.297601,2998,10.3014,30.016236,46
50.313827,2999,4.5879,29.985502,46
50.329057,3000,9.3218,30.030072,46
50.347083,3001,9.7559,29.97912,46
50.36428,3002,7.9352,29.966279,46
50.381051,3003,10.6077,29.985565,46
50.397356,3004,9.9547,29.982164,46
50.414164,3005,10.7521,29.979075,46
50.430345,3006,9.8573,30.030292,46
50.448091,3007,9.0609,29.964749,46
50.46364,3008,9.6092,29.963606,46
50.481147,3009,8.0831,29.994955,46
50.497655,3010,7.0583,30.025693,46
50.513766,3011,15.4938,29.99865,46
50.530298,3012,4.9988,29.989753,46
50.547209,3013,6.4679,30.002052,46
50.565744,3014,10.6405,29.917932,46
50.580737,3015,3.5804,29.970201,46
50.597538,3016,10.2818,30.025498,46
50.614034,3017,7.1192,29.989531,46
50.632674,3018,18.1616,29.910037,46
50.648415,3019,15.2511,29.966934,46
50.666426,3020,17.4234,29.922554,46
50.682096,3021,15.177,29.939418,46
50.700362,3022,5.9419,29.89133,46
50.716248,3023,10.3319,29.927972,46
50.730975,3024,8.545,30.00857,46
50.752018,3025,29.5827,29.859725,47
50.773432,3026,4.3749,29.706503,47
50.804613,3027,6.0775,29.279747,47
50.823466,3028,8.8479,29.226332,47
50.840029,3029,16.0634,29.241744,47
50.855646,3030,14.8247,29.288091,47
50.873224,3031,17.0672,29.236572,47
50.889363,3032,4.9306,29.226628,47
50.907455,3033,9.5327,29.232039,47
50.923411,3034,9.9327,29.268567,47
50.939037,3035,5.9717,29.240171,43
50.95784,3036,5.6454,29.207461,43
50.972854,3037,8.9582,29.24234,43
50.990097,3038,6.1896,29.254194,43
51.006756,3039,10.2999,29.215938,43
51.021807,3040,8.4883,29.221669,43
51.039391,3041,7.933,29.23811,43
51.057036,3042,4.8976,29.199695,43
51.073245,3043,10.0606,29.225897,43
51.088892,3044,14.3964,29.24427,43
51.107015,3045,3.7556,29.193867,43
51.12346,3046,10.2051,29.240798,43
51.139668,3047,15.7034,29.224889,46
51.156825,3048,5.4002,29.207331,46
51.172595,3049,3.4728,29.250044,46
51.189609,3050,8.4549,29.229379,46
51.206262,3051,15.9409,29.232469,46
51.222785,3052,3.5955,29.23988,46
51.240042,3053,5.4644,29.223904,46
51.256107,3054,10.0124,29.218376,46
51.272593,3055,3.4982,29.227819,46
51.290427,3056,8.8222,29.216054,46
51.306298,3057,4.6244,29.244526,46
51.32272,3058,3.5187,29.244917,46
51.339378,3059,5.1847,29.252653,44
51.355972,3060,4.7212,29.210462,44
51.372849,3061,5.948,29.244766,44
51.389041,3062,6.6483,29.264036,44
51.406928,3063,9.5023,29.238071,44
51.424043,3064,10.5691,29.214214,44
51.439703,3065,4.4349,29.249014,44
51.456777,3066,11.0326,29.219984,44
51.47378,3067,10.5264,29.243622,44
51.490048,3068,10.5668,29.225638,44
51.507111,3069,8.6137,29.235768,44
51.522304,3070,14.6646,29.266682,44
51.539832,3071,5.5245,29.230735,44
51.55823,3072,3.9228,29.183356,44
51.573425,3073,8.6515,29.231575,44
51.59012,3074,5.5278,29.27473,44
51.606863,3075,10.6114,29.238139,44
51.624478,3076,5.0757,29.214916,44
51.63965,3077,8.7802,29.251458,44
51.656354,3078,10.4627,29.287923,44
51.674152,3079,9.3511,29.24098,44
51.691055,3080,5.2304,29.267145,44
51.706936,3081,9.5955,29.267476,44
51.7238,3082,16.3653,29.30002,44
51.740638,3083,4.7527,29.275604,45
51.756524,3084,5.1149,29.231564,45
51.77373,3085,4.5647,29.354248,45
51.789729,3086,4.4914,29.505691,45
51.807517,3087,6.736,29.901805,45
51.823977,3088,7.5724,29.98936,45
51.839692,3089,15.221,29.997495,45
51.857143,3090,4.6713,29.940299,45
51.874084,3091,4.7688,29.966081,45
51.892839,3092,9.481,29.897583,45
51.908289,3093,6.3316,29.972671,45
51.922866,3094,8.4334,30.0074,45
51.940877,3095,3.3681,29.939164,43
51.956229,3096,5.2413,30.045119,43
51.973483,3097,10.3851,29.978152,43
51.990651,3098,7.612,29.975606,43
52.007054,3099,5.5174,29.985868,43
52.023339,3100,4.2705,29.974105,43
52.040855,3101,4.7384,29.958271,43
52.057437,3102,9.7612,29.985256,43
52.073877,3103,15.4154,29.972297,43
52.090583,3104,5.1822,29.945855,43
52.10831,3105,3.8518,29.957831,43
52.122969,3106,3.4482,30.006625,43
52.140539,3107,6.0153,29.974812,44
52.157739,3108,6.4563,29.975872,44
52.175207,3109,9.1244,29.918956,44
52.19165,3110,10.0557,29.934769,44
52.207105,3111,3.8852,29.970698,44
52.225696,3112,3.4768,29.911936,44
52.240887,3113,9.1661,29.977694,44
52.257082,3114,7.3559,29.971806,44
52.273852,3115,8.4976,29.961697,44
52.292249,3116,9.7761,29.944492,44
52.306795,3117,8.3481,29.987046,44
52.323547,3118,16.2674,29.973806,44
52.340621,3119,7.5849,29.961763,46
52.357981,3120,3.9144,29.93755,46
52.373965,3121,9.8014,29.971114,46
52.390645,3122,4.6294,29.948474,46
52.406767,3123,10.1702,30.002664,46
52.425584,3124,3.4642,29.952418,46
52.44073,3125,9.3788,29.969464,46
52.456612,3126,5.5247,29.999901,46
52.474163,3127,9.3955,29.986497,46
52.490894,3128,5.3278,29.973189,46
52.507202,3129,10.1162,29.997492,46
52.524383,3130,5.8798,29.932523,46
52.540361,3131,10.2769,29.975013,44
52.558946,3132,10.3556,29.981181,44
52.573518,3133,6.3664,29.989779,44
52.590809,3134,4.6482,29.97912,44
52.606967,3135,7.2689,29.989177,44
52.62563,3136,3.3282,29.954541,44
52.640977,3137,9.1992,29.955423,44
52.657506,3138,4.1825,29.962589,44
52.673718,3139,9.0837,30.012296,44
52.692208,3140,9.7079,29.964121,44
52.706971,3141,8.2261,29.997987,44
52.72373,3142,16.2182,29.997588,44
52.741191,3143,4.837,29.987753,43
52.759218,3144,16.683,29.920591,43
52.773809,3145,6.3324,30.001395,43
52.791144,3146,16.8921,29.956928,43
52.807328,3147,7.375,30.0009,43
52.825821,3148,2.7435,29.935722,43
52.840232,3149,8.1914,29.980021,43
52.857116,3150,8.5121,29.998881,43
52.874013,3151,8.4475,30.000381,43
52.890447,3152,24.8824,30.060473,43
52.907539,3153,8.5885,30.016767,43
52.924165,3154,4.6007,29.957598,43
52.940354,3155,10.2324,30.010555,45
52.958027,3156,9.5961,29.947329,45
52.973786,3157,4.3454,29.984258,45
52.990923,3158,4.4042,29.98808,45
53.007384,3159,10.3163,29.988365,45
53.025823,3160,10.2942,29.923515,45
53.040534,3161,8.4785,30.00686,45
53.057572,3162,8.5979,29.992559,45
53.073514,3163,4.3286,30.00553,45
53.090219,3164,5.6202,30.004693,45
53.10739,3165,9.2826,30.025768,45
53.124165,3166,10.9429,29.963489,45
53.140739,3167,15.9573,29.996262,44
53.158889,3168,4.6591,29.956871,44
53.173776,3169,3.3002,30.039547,44
53.191407,3170,11.382,30.004963,44
53.207693,3171,9.704,29.979233,44
53.224866,3172,5.257,30.018368,44
53.240487,3173,3.8251,30.002616,44
53.257371,3174,7.1151,29.984507,44
53.276555,3175,4.3532,29.91627,44
53.291583,3176,8.3771,30.016875,44
53.307406,3177,10.0913,29.979233,44
53.324099,3178,8.3986,29.982248,44
53.342226,3179,3.4839,29.942457,42
53.359763,3180,4.0086,29.94972,42
53.376619,3181,10.3397,29.913454,42
53.390882,3182,7.5958,29.990805,42
53.408146,3183,8.3427,29.960512,42
53.424676,3184,5.3108,30.020855,42
53.440731,3185,4.3427,29.993066,42
53.458082,3186,5.0547,29.950357,42
53.474682,3187,7.4677,29.983503,42
53.49189,3188,8.5843,29.964106,42
53.509105,3189,11.031,29.939223,42
53.523718,3190,4.5301,30.015968,42
53.542496,3191,9.2781,29.938937,43
53.556933,3192,9.1937,30.053835,43
53.574016,3193,8.164,29.986974,43
53.590553,3194,7.3073,30.004534,43
53.607109,3195,5.3619,29.992592,43
53.624687,3196,5.4582,30.025801,43
53.640407,3197,9.3461,30.014527,43
53.658082,3198,4.5825,29.982577,43
53.675698,3199,11.2284,29.941695,43
53.690604,3200,3.4077,30.050945,43
53.707631,3201,8.9755,29.975133,43
53.723767,3202,4.5582,29.998449,43
53.740366,3203,7.1139,30.018338,44
53.75732,3204,6.0176,30.053875,44
53.774487,3205,8.1621,29.977454,44
53.792785,3206,11.9014,29.950516,44
53.809571,3207,10.2218,29.933132,44
53.824791,3208,4.378,30.026928,44
53.840726,3209,9.7813,29.989459,44
53.857138,3210,3.7312,29.995495,44
53.873495,3211,8.0078,30.011873,44
53.891852,3212,4.5239,29.96006,44
53.907253,3213,9.4282,30.013713,44
53.925048,3214,5.6387,29.972051,44
53.942165,3215,8.7471,29.946692,42
53.959775,3216,4.742,29.941375,42
53.975108,3217,9.5982,29.965573,42
53.990492,3218,6.1261,30.009267,42
54.008209,3219,9.3362,29.979003,42
54.025101,3220,8.6424,30.026958,42
54.042647,3221,11.661,29.932598,42
54.057586,3222,5.5629,29.994079,42
54.074322,3223,5.2387,29.974662,42
54.091592,3224,5.4738,29.958846,42
54.107706,3225,7.062,29.988886,42
54.124799,3226,10.7958,29.977373,42
54.141527,3227,8.4214,29.972611,43
54.157887,3228,4.7481,30.029426,43
54.175851,3229,11.2207,29.941148,43
54.190637,3230,8.5108,30.023626,43
54.208472,3231,10.9836,29.976501,43
54.224784,3232,4.4535,30.006046,43
54.241642,3233,5.4809,29.969138,43
54.256818,3234,6.1235,30.019813,43
54.274878,3235,9.2182,30.053953,43
54.291765,3236,10.4685,29.99318,43
54.309245,3237,11.3256,29.946115,43
54.324782,3238,4.2943,29.975863,43
54.341065,3239,9.6034,30.03374,43
