realtime,framenum,rendertime(ms),GPUUtil(%)
1.677410,91,16.455900,99
1.694372,92,16.358600,99
1.711432,93,16.397500,99
1.728999,94,16.940400,99
1.746093,95,16.530500,99
1.764110,96,17.384800,99
1.781042,97,16.390600,99
1.798741,98,14.580500,99
1.815262,99,15.673900,99
1.832496,100,16.604600,99
1.848897,101,15.848700,99
1.866619,102,17.217500,99
1.882646,103,15.477300,99
1.899825,104,16.201400,99
1.915852,105,15.101100,99
1.933004,106,16.526500,99
1.949606,107,16.110400,99
1.967670,108,17.437000,99
1.984136,109,15.948900,99
2.002054,110,17.153200,99
2.018059,111,15.164400,99
2.034927,112,15.919000,99
2.051150,113,15.676900,99
2.068641,114,16.992900,99
2.084847,115,15.715800,99
2.101738,116,16.386400,99
2.118086,117,15.469900,99
2.135025,118,16.205200,99
2.150828,119,15.306000,99
2.168635,120,17.295400,99
2.184990,121,15.849400,99
2.202854,122,17.236300,99
2.218918,123,15.220200,99
2.237161,124,17.309400,99
2.253152,125,15.442400,99
2.271955,126,18.180600,99
2.288104,127,15.288500,99
2.306091,128,17.348900,99
2.322749,129,16.052400,99
2.340499,130,16.804400,99
2.357267,131,15.838900,99
2.375304,132,17.410100,99
2.392282,133,16.276900,99
2.411189,134,18.281300,99
2.428632,135,16.895700,99
2.445613,136,16.163300,99
2.463327,137,17.213500,99
2.480005,138,15.846900,99
2.497822,139,16.851900,99
2.514509,140,15.903400,99
2.532383,141,17.243700,99
2.548907,142,15.978900,99
2.566723,143,17.191800,99
2.583382,144,16.106700,99
2.601282,145,16.366000,99
2.617983,146,15.773100,99
2.635874,147,17.012200,99
2.652355,148,15.941700,99
2.669836,149,16.971200,99
2.686974,150,16.628300,99
2.705036,151,17.573100,99
2.722095,152,16.490900,99
2.740688,153,17.713700,99
2.758095,154,16.476200,99
2.776917,155,17.853700,99
2.794132,156,16.738700,99
2.811780,157,17.059900,99
2.829948,158,17.658600,99
2.847411,159,16.934500,99
2.865935,160,17.989100,99
2.883597,161,17.111000,99
2.902374,162,17.893400,99
2.919538,163,16.249200,99
2.938390,164,17.999900,99
2.955550,165,16.211500,99
2.975560,166,19.399700,99
2.992501,167,16.350200,99
3.010715,168,17.700900,99
3.028114,169,16.901400,99
3.046019,170,17.343200,99
3.063983,171,17.341300,99
3.081635,172,17.098900,99
3.099580,173,17.027900,99
3.116761,174,16.106000,99
3.135216,175,17.823400,99
