realtime,framenum,rendertime(ms),fps,GPUUtil(%)
0.986449,104,14.116200,0.000000,86
0.994180,105,5.964500,0.000000,86
1.002243,106,14.022000,0.000000,86
1.011726,107,5.501200,0.000000,86
1.020734,108,7.380200,0.000000,86
1.028880,109,6.011600,0.000000,86
1.036894,110,5.489800,0.000000,86
1.044403,111,6.031200,0.000000,86
1.053922,112,7.040400,0.000000,86
1.061938,113,6.526900,0.000000,86
1.069795,114,5.163200,0.000000,86
1.077860,115,5.733400,0.000000,86
1.087199,116,7.042200,0.000000,86
1.094881,117,5.716400,0.000000,86
1.102907,118,5.714300,0.000000,86
1.111606,119,6.317300,0.000000,86
1.120154,120,6.542400,0.000000,86
1.128278,121,5.826800,0.000000,86
1.135992,122,5.499400,0.000000,86
1.144969,123,5.472400,0.000000,86
1.152777,124,13.280300,0.000000,86
1.161076,125,6.594200,0.000000,83
1.171911,127,5.284500,0.000000,83
1.178573,127,6.119300,0.000000,83
1.187083,128,5.889900,0.000000,83
1.194749,129,5.576500,0.000000,83
1.203215,130,6.535500,0.000000,83
1.211976,131,4.723700,0.000000,83
1.221340,133,7.652700,0.000000,83
1.227978,133,5.817700,0.000000,83
1.237032,134,6.537900,0.000000,83
1.244540,135,6.051700,0.000000,83
1.254384,136,7.382900,0.000000,83
1.262081,137,5.571300,0.000000,83
1.270012,138,5.278400,0.000000,83
1.278164,139,5.921100,0.000000,83
1.286250,140,5.935300,0.000000,83
1.294769,141,6.462600,0.000000,83
1.302848,142,6.030900,0.000000,83
1.312020,143,5.761500,0.000000,83
1.321002,144,6.628000,0.000000,83
1.328904,145,14.527200,0.000000,83
1.336537,146,6.008500,0.000000,83
1.345152,147,6.632200,0.000000,83
1.354689,149,6.656300,0.000000,83
1.361369,149,6.298700,0.000000,84
1.371952,151,6.090500,0.000000,84
1.378649,151,6.159200,0.000000,84
1.388102,152,7.675000,0.000000,84
1.395606,153,6.984900,0.000000,84
1.403139,154,5.624400,0.000000,84
1.412324,155,4.767500,0.000000,84
1.421105,156,6.353700,0.000000,84
1.429058,157,7.107400,0.000000,84
1.437027,158,5.643800,0.000000,84
1.445065,159,5.682200,0.000000,84
1.454254,161,7.361500,0.000000,84
1.460960,161,6.290700,0.000000,84
1.470201,162,6.687800,0.000000,84
1.478449,163,5.802600,0.000000,84
1.487599,165,7.451900,0.000000,84
1.494529,165,6.398800,0.000000,84
1.503081,166,4.788600,0.000000,84
1.511423,167,5.658900,0.000000,84
1.520350,168,7.071100,0.000000,84
1.528841,169,5.505300,0.000000,84
1.536828,170,5.513400,0.000000,84
1.545103,171,6.776200,0.000000,84
1.553517,172,6.693400,0.000000,84
1.561184,173,5.848200,0.000000,84
1.571779,175,5.356200,0.000000,84
1.578452,175,6.117400,0.000000,84
1.586930,176,14.594500,0.000000,84
1.594794,177,5.649800,0.000000,84
1.603241,178,6.697000,0.000000,84
1.611234,179,5.663300,0.000000,84
1.620503,180,7.418900,0.000000,84
1.628657,181,7.184400,0.000000,84
1.637507,182,5.179300,0.000000,84
1.645111,183,5.805700,0.000000,84
1.653408,184,14.101800,0.000000,84
1.661988,185,6.665400,0.000000,84
1.671370,187,6.749700,0.000000,84
1.677701,187,5.762300,0.000000,84
1.686990,188,6.676900,0.000000,84
1.694729,189,5.411000,0.000000,84
1.703765,190,4.435600,0.000000,84
1.712268,191,5.931500,0.000000,84
1.719618,192,4.935200,0.000000,84
1.727652,193,5.972800,0.000000,84
1.735948,194,5.331300,0.000000,84
1.744859,195,5.735300,0.000000,84
1.753014,196,5.412300,0.000000,84
1.761493,197,6.159500,0.000000,83
1.771538,199,6.777800,0.000000,83
1.778185,199,6.124700,0.000000,83
1.786206,200,5.825100,0.000000,83
1.794702,201,6.314400,0.000000,83
1.803408,202,4.008900,0.000000,83
1.811576,203,5.838800,0.000000,83
1.819418,204,5.921900,0.000000,83
1.828356,205,6.324300,0.000000,83
1.836788,206,14.757200,0.000000,83
1.844978,207,6.389100,0.000000,83
1.853062,208,6.332800,0.000000,83
1.861375,209,6.158000,0.000000,83
1.869490,210,6.245200,0.000000,83
1.877711,211,6.383200,0.000000,83
1.885729,212,6.402000,0.000000,83
1.894284,213,6.538000,0.000000,83
1.903306,214,5.152800,0.000000,83
1.911851,215,6.272700,0.000000,83
1.919677,216,5.245900,0.000000,83
1.928332,217,4.644700,0.000000,83
1.936613,218,6.392900,0.000000,83
1.944537,219,6.245300,0.000000,83
1.953444,220,5.266600,0.000000,83
1.961561,221,6.308900,0.000000,81
1.971163,222,5.805400,0.000000,81
1.978347,223,6.789700,0.000000,81
1.986251,224,6.144500,0.000000,81
1.994539,225,6.374500,0.000000,81
2.002548,226,6.113400,0.000000,81
2.011346,227,4.731800,0.000000,81
2.019691,228,6.594400,0.000000,81
2.028155,229,6.135000,0.000000,81
2.037060,230,4.516700,0.000000,81
2.044827,231,12.285700,0.000000,81
2.052958,232,5.867100,0.000000,81
2.061847,233,5.299100,0.000000,81
2.069640,234,5.785400,0.000000,81
2.077630,235,6.268400,0.000000,81
2.086543,236,5.894700,0.000000,81
2.094840,237,5.659200,0.000000,81
2.102559,238,5.411400,0.000000,81
2.112699,240,6.074700,0.000000,81
2.119290,240,6.046800,0.000000,81
2.128333,241,6.354800,0.000000,81
2.136732,242,6.262400,0.000000,81
2.144778,243,3.984200,0.000000,81
2.152922,244,6.148700,0.000000,81
2.161568,245,6.286500,0.000000,81
2.170693,247,5.227600,0.000000,81
2.177313,247,6.088100,0.000000,81
2.185721,248,6.092100,0.000000,81
2.194513,249,4.999300,0.000000,81
2.203200,250,5.209600,0.000000,81
2.211241,251,5.747100,0.000000,81
2.220219,252,5.265800,0.000000,81
2.228642,253,5.688000,0.000000,81
2.236640,254,6.184600,0.000000,81
2.244634,255,6.178700,0.000000,81
2.253428,256,6.247600,0.000000,81
2.261891,257,6.416600,0.000000,81
2.270031,258,5.511400,0.000000,81
2.277429,259,5.881400,0.000000,81
2.286875,260,6.132400,0.000000,81
2.294998,261,5.750100,0.000000,81
2.303264,262,6.012300,0.000000,81
2.311214,263,5.580300,0.000000,81
2.318934,264,5.750600,0.000000,81
2.328209,265,5.309200,0.000000,81
2.336720,266,6.319300,0.000000,81
2.344393,267,5.988200,0.000000,81
2.352558,268,5.647500,0.000000,81
2.360597,269,6.175700,0.000000,81
2.371268,270,4.730700,0.000000,81
2.378568,271,5.539000,0.000000,81
2.386773,272,6.232400,0.000000,81
2.394869,273,6.328700,0.000000,81
2.403465,274,6.423800,0.000000,81
2.411879,275,4.287200,0.000000,81
2.420207,276,6.210700,0.000000,81
2.428574,277,5.474400,0.000000,81
2.436747,278,4.418800,0.000000,81
2.444567,279,6.253300,0.000000,81
2.453010,280,6.190000,0.000000,81
2.461506,281,6.181200,0.000000,81
2.469982,282,6.288200,0.000000,81
2.478415,283,6.135800,0.000000,81
2.486396,284,6.029700,0.000000,81
2.494693,285,6.334900,0.000000,81
2.502569,286,6.054000,0.000000,81
2.511957,287,5.309800,0.000000,81
2.519740,288,5.585000,0.000000,81
2.528483,289,6.362400,0.000000,81
2.536561,290,6.324800,0.000000,81
2.545342,291,5.588100,0.000000,81
2.553158,292,5.414000,0.000000,81
2.561515,293,6.259200,0.000000,80
2.571398,295,5.018600,0.000000,80
2.577726,295,5.768900,0.000000,80
2.586398,296,5.134800,0.000000,80
2.594755,297,4.191900,0.000000,80
2.602386,298,5.833700,0.000000,80
2.611267,299,4.514700,0.000000,80
2.619801,300,4.576600,0.000000,80
2.628522,301,6.313400,0.000000,80
2.636405,302,6.106000,0.000000,80
2.644360,303,6.128900,0.000000,80
2.653660,304,5.221400,0.000000,80
2.661963,305,6.313200,0.000000,80
2.670413,306,6.230200,0.000000,80
2.678237,307,5.989200,0.000000,80
2.686264,308,5.808400,0.000000,80
2.694714,309,6.256400,0.000000,80
2.702027,310,5.068300,0.000000,80
2.711475,311,4.993100,0.000000,80
2.719206,312,5.267600,0.000000,80
2.727648,313,5.886000,0.000000,80
2.736172,314,5.903900,0.000000,80
2.744479,315,6.081500,0.000000,80
2.753021,316,6.238900,0.000000,80
2.761547,317,6.266000,0.000000,81
2.771107,319,5.462900,0.000000,81
2.777674,319,6.068400,0.000000,81
2.786379,320,6.134500,0.000000,81
2.794539,321,6.302300,0.000000,81
2.803226,322,4.048800,0.000000,81
2.811426,323,6.174000,0.000000,81
2.819900,324,6.359000,0.000000,81
2.828134,325,5.423800,0.000000,81
2.836017,326,5.821400,0.000000,81
2.844686,327,4.204700,0.000000,81
2.852784,328,6.306600,0.000000,81
2.862058,329,5.388900,0.000000,81
2.869610,330,6.747200,0.000000,81
2.878336,331,5.150500,0.000000,81
2.886489,332,5.944200,0.000000,81
2.894980,333,6.251500,0.000000,81
2.902705,334,6.053400,0.000000,81
2.912045,335,4.887300,0.000000,81
2.919596,336,5.240300,0.000000,81
2.928316,337,6.458500,0.000000,81
2.936973,338,4.608400,0.000000,81
2.944702,339,3.965500,0.000000,81
2.953138,340,6.420000,0.000000,81
2.961429,341,6.206600,0.000000,81
2.971454,342,4.958200,0.000000,81
2.978595,343,12.102000,0.000000,81
2.986663,344,6.146600,0.000000,81
2.995288,345,6.771600,0.000000,81
3.003325,346,6.292700,0.000000,81
3.011648,347,6.116300,0.000000,81
3.020093,348,4.484300,0.000000,81
3.028259,349,6.153700,0.000000,81
3.036579,350,6.085100,0.000000,81
3.045545,351,4.859300,0.000000,81
3.053061,352,5.389300,0.000000,81
3.061641,353,6.478300,0.000000,81
3.071142,354,4.840800,0.000000,81
3.078250,355,4.658000,0.000000,81
3.086835,356,6.089000,0.000000,81
3.095225,357,5.971400,0.000000,81
3.103677,358,6.417400,0.000000,81
3.112108,359,14.850400,0.000000,81
3.119497,360,5.313500,0.000000,81
3.128186,361,6.065900,0.000000,81
3.136460,362,6.008500,0.000000,81
3.144879,363,4.368200,0.000000,81
3.153601,364,5.054400,0.000000,81
3.162207,365,6.421900,0.000000,81
3.171161,367,4.963900,0.000000,81
3.177510,367,5.818600,0.000000,81
3.186844,368,5.649000,0.000000,81
3.194339,369,5.138800,0.000000,81
3.203976,371,4.863700,0.000000,81
3.210911,371,5.805700,0.000000,81
3.219624,372,6.386800,0.000000,81
3.228156,373,6.000600,0.000000,81
3.236370,374,5.726400,0.000000,81
3.244737,375,5.573200,0.000000,81
3.253408,376,6.257100,0.000000,81
3.261120,377,5.467500,0.000000,81
3.270493,378,5.331800,0.000000,81
3.277763,379,5.066500,0.000000,81
3.286869,380,4.669200,0.000000,81
3.294502,381,5.306500,0.000000,81
3.302772,382,6.071200,0.000000,81
3.311227,383,6.027400,0.000000,81
3.319604,384,6.314200,0.000000,81
3.328136,385,5.998600,0.000000,81
3.336418,386,6.214000,0.000000,81
3.345103,387,5.290900,0.000000,81
3.353586,388,6.293100,0.000000,81
3.361584,390,6.275400,0.000000,81
3.369261,390,5.488100,0.000000,81
3.379185,391,6.251100,0.000000,81
3.387176,392,5.736600,0.000000,81
3.394729,393,5.293400,0.000000,81
3.403001,394,6.236900,0.000000,81
3.411538,395,4.247900,0.000000,81
3.419348,396,5.814100,0.000000,81
3.428798,397,6.478100,0.000000,81
3.435917,398,5.379800,0.000000,81
3.444827,399,5.262500,0.000000,81
3.453415,400,6.368300,0.000000,81
3.461158,401,5.598300,0.000000,81
3.470315,402,5.232400,0.000000,81
3.478633,404,6.065300,0.000000,81
3.485647,404,6.059900,0.000000,81
3.494888,405,5.750700,0.000000,81
3.503130,406,5.987100,0.000000,81
3.511922,407,6.284400,0.000000,81
3.519257,408,5.104300,0.000000,81
3.528619,409,6.458200,0.000000,81
3.537158,410,4.693300,0.000000,81
3.544516,411,5.074600,0.000000,81
3.553120,412,6.172600,0.000000,81
3.561685,413,6.232000,0.000000,81
3.570629,414,4.933700,0.000000,81
3.578589,415,6.400300,0.000000,81
3.586424,416,5.086100,0.000000,81
3.603816,418,4.641500,0.000000,81
3.610204,418,5.370900,0.000000,81
3.617493,419,5.158600,0.000000,81
3.626703,420,6.264000,0.000000,81
3.634235,421,4.772300,0.000000,81
3.642195,422,5.730700,0.000000,81
3.650953,423,6.407500,0.000000,81
3.659897,424,5.227800,0.000000,81
3.667776,425,5.646900,0.000000,81
3.676321,426,6.013900,0.000000,81
3.684546,427,6.236600,0.000000,81
3.693258,428,6.442800,0.000000,81
3.701669,429,6.276900,0.000000,81
3.709530,430,5.006300,0.000000,81
3.718102,431,6.226900,0.000000,81
3.726764,432,4.880500,0.000000,81
3.734409,433,4.927300,0.000000,81
3.742404,434,5.558100,0.000000,81
3.751028,435,6.506600,0.000000,81
3.759582,436,5.006500,0.000000,79
3.770238,438,6.628000,0.000000,79
3.776669,438,5.898000,0.000000,79
3.784254,439,6.065500,0.000000,79
3.793010,440,6.310400,0.000000,79
3.801547,441,6.343700,0.000000,79
3.809904,442,6.191700,0.000000,79
3.817702,443,5.487700,0.000000,79
3.826433,444,6.177100,0.000000,79
3.834237,445,4.967900,0.000000,79
3.842130,446,5.860200,0.000000,79
3.851639,447,5.321300,0.000000,79
3.859638,448,6.170100,0.000000,79
3.867929,449,5.415900,0.000000,79
3.876582,450,6.070700,0.000000,79
3.884592,451,6.085700,0.000000,79
3.893400,452,6.377000,0.000000,79
3.901965,453,6.424000,0.000000,79
3.909683,454,4.809100,0.000000,79
3.917399,455,6.065700,0.000000,79
3.926651,456,6.112300,0.000000,79
3.934248,457,4.611900,0.000000,79
3.942962,458,6.389100,0.000000,79
3.950847,459,5.223000,0.000000,79
3.959553,461,6.406600,0.000000,82
3.967928,461,3.966700,0.000000,82
3.976723,462,4.553000,0.000000,82
3.985215,463,4.629600,0.000000,82
3.993437,464,5.854600,0.000000,82
4.000854,465,5.142400,0.000000,82
4.009297,466,6.075600,0.000000,82
4.019225,467,5.489100,0.000000,82
4.027331,468,5.575800,0.000000,82
4.035070,469,5.809500,0.000000,82
4.043310,470,6.054900,0.000000,82
4.051876,471,6.438700,0.000000,82
4.060245,472,4.750400,0.000000,82
4.068400,473,5.596600,0.000000,82
4.076566,474,6.265900,0.000000,82
4.084394,475,6.097100,0.000000,82
4.093640,476,6.835700,0.000000,82
4.101754,477,6.444800,0.000000,82
4.110797,478,6.464300,0.000000,82
4.117916,479,5.084700,0.000000,82
4.126473,480,6.127200,0.000000,82
4.135215,481,5.847000,0.000000,82
4.144000,482,6.622000,0.000000,82
4.151996,483,6.282400,0.000000,82
4.160299,484,6.084300,0.000000,82
4.170543,486,6.681800,0.000000,82
4.176999,486,5.905200,0.000000,82
4.185696,487,6.565400,0.000000,82
4.193442,488,5.314900,0.000000,82
4.201960,489,6.319400,0.000000,82
4.209901,490,5.756100,0.000000,82
4.218089,491,4.419900,0.000000,82
4.226726,492,6.507700,0.000000,82
4.235279,493,6.102300,0.000000,82
4.242844,494,5.669400,0.000000,82
4.251372,495,5.692200,0.000000,82
4.260998,496,5.809500,0.000000,82
4.268496,497,6.651400,0.000000,82
4.276864,498,6.502200,0.000000,82
4.285170,499,4.719900,0.000000,82
4.292863,500,5.446100,0.000000,82
4.301913,501,5.369200,0.000000,82
4.310341,502,5.730900,0.000000,82
4.318687,503,6.533500,0.000000,82
4.326919,504,5.771300,0.000000,82
4.334944,505,5.780100,0.000000,82
4.343588,506,6.430500,0.000000,82
4.352096,507,6.367800,0.000000,82
4.360888,509,6.717800,0.000000,82
4.367719,509,13.551000,0.000000,82
4.376544,510,6.226600,0.000000,82
4.384766,511,6.446000,0.000000,82
4.393755,512,5.419200,0.000000,82
4.401636,513,6.156800,0.000000,82
4.410207,514,6.532000,0.000000,82
4.418564,515,6.384800,0.000000,82
4.426985,516,5.580200,0.000000,82
4.435116,517,5.706600,0.000000,82
4.443968,518,6.547500,0.000000,82
4.451820,519,6.092600,0.000000,82
4.459816,520,5.585800,0.000000,82
4.468038,521,5.294000,0.000000,82
4.476973,522,4.713800,0.000000,82
4.485397,523,6.143200,0.000000,82
4.493221,524,5.920800,0.000000,82
4.501865,525,5.118400,0.000000,82
4.510010,526,5.777800,0.000000,82
4.518347,527,6.558800,0.000000,82
4.526757,528,5.534300,0.000000,82
4.534930,529,5.686700,0.000000,82
4.543708,530,6.472300,0.000000,82
4.551974,531,6.181900,0.000000,82
4.559596,533,5.364500,0.000000,83
4.567793,533,3.841500,0.000000,83
4.575734,534,5.481500,0.000000,83
4.584808,535,5.535800,0.000000,83
4.593214,536,6.591700,0.000000,83
4.601282,537,6.138000,0.000000,83
4.610278,538,6.063900,0.000000,83
4.618384,539,6.149900,0.000000,83
4.626464,540,6.120400,0.000000,83
4.635157,541,5.798100,0.000000,83
4.643919,542,6.564400,0.000000,83
4.652031,543,6.418100,0.000000,83
4.660619,545,6.473400,0.000000,83
4.667705,545,13.559400,0.000000,83
4.676468,546,6.333200,0.000000,83
4.685070,547,4.909500,0.000000,83
4.693419,548,6.253600,0.000000,83
4.702242,549,4.574000,0.000000,83
4.710978,551,6.757400,0.000000,83
4.717885,551,13.663600,0.000000,83
4.726765,552,6.568900,0.000000,83
4.735456,553,6.734300,0.000000,83
4.742718,554,5.494700,0.000000,83
4.752061,555,5.319700,0.000000,83
4.760658,557,6.414800,0.000000,82
4.768805,557,5.019800,0.000000,82
4.776509,558,5.277500,0.000000,82
4.785569,559,5.272800,0.000000,82
4.793592,560,6.242600,0.000000,82
4.801877,561,6.102700,0.000000,82
4.811001,562,6.723700,0.000000,82
4.819171,563,6.386200,0.000000,82
4.827676,564,6.363300,0.000000,82
4.835129,565,5.820100,0.000000,82
4.843505,566,6.189900,0.000000,82
4.852215,567,6.402500,0.000000,82
4.860012,568,5.692900,0.000000,82
4.869176,569,5.340900,0.000000,82
4.876718,570,5.378700,0.000000,82
4.884611,571,6.264500,0.000000,82
4.893863,572,5.491200,0.000000,82
4.901703,573,6.267300,0.000000,82
4.909935,574,5.356200,0.000000,82
4.918889,575,5.234900,0.000000,82
4.927375,576,6.209200,0.000000,82
4.935190,577,6.007500,0.000000,82
4.943334,578,6.157700,0.000000,82
4.951260,579,6.953000,0.000000,82
4.960306,580,5.126900,0.000000,82
4.969965,582,6.649300,0.000000,82
4.976354,582,5.893600,0.000000,82
4.985300,583,5.020800,0.000000,82
4.993480,584,6.214700,0.000000,82
5.001670,585,6.250300,0.000000,82
5.010822,586,6.397700,0.000000,82
5.018325,587,5.383800,0.000000,82
5.026990,588,6.435900,0.000000,82
5.035303,589,5.836400,0.000000,82
5.043927,590,6.461200,0.000000,82
5.052156,591,6.306700,0.000000,82
5.059731,592,5.382600,0.000000,82
5.069218,593,5.345400,0.000000,82
5.076644,594,5.280300,0.000000,82
5.084479,595,6.113300,0.000000,82
5.093903,596,5.522600,0.000000,82
5.102177,597,6.156000,0.000000,82
5.110487,598,6.137900,0.000000,82
5.118222,599,5.365400,0.000000,82
5.127019,600,6.660800,0.000000,82
5.134954,601,5.572100,0.000000,82
5.144064,602,5.679800,0.000000,82
5.152202,603,6.267400,0.000000,82
5.160729,604,6.339000,0.000000,82
5.170787,606,7.100600,0.000000,82
5.177205,606,5.984200,0.000000,82
5.185012,607,5.581500,0.000000,82
5.193729,608,4.552900,0.000000,82
5.201543,609,5.388800,0.000000,82
5.210583,610,6.401200,0.000000,82
5.218606,611,6.353100,0.000000,82
5.226964,612,6.328100,0.000000,82
5.235518,613,5.305800,0.000000,82
5.243417,614,6.213800,0.000000,82
5.252097,615,6.383700,0.000000,82
5.260372,616,6.156500,0.000000,82
5.268066,617,5.334600,0.000000,82
5.276810,618,4.574700,0.000000,82
5.285429,619,6.151300,0.000000,82
5.293373,620,6.083500,0.000000,82
5.302090,621,6.290600,0.000000,82
5.310666,622,6.359700,0.000000,82
5.318839,623,6.357700,0.000000,82
5.326811,624,5.213600,0.000000,82
5.335087,625,5.455500,0.000000,82
5.344050,626,4.922400,0.000000,82
5.352464,627,6.345900,0.000000,82
5.360530,628,6.366900,0.000000,82
5.369700,630,6.607300,0.000000,82
5.376401,630,6.150200,0.000000,82
5.385588,631,5.917700,0.000000,82
5.393855,632,7.636200,0.000000,82
5.402517,633,6.325700,0.000000,82
5.409891,634,6.491200,0.000000,82
5.418379,635,6.126200,0.000000,82
5.427599,636,5.280300,0.000000,82
5.435607,637,4.773200,0.000000,82
5.443184,638,5.360600,0.000000,82
5.452587,639,5.244300,0.000000,82
5.459488,640,6.434400,0.000000,82
5.469057,641,5.565100,0.000000,82
5.476896,642,6.229200,0.000000,82
5.484917,643,5.746800,0.000000,82
5.493462,644,6.291200,0.000000,82
5.502067,645,6.385000,0.000000,82
5.510703,646,6.513800,0.000000,82
5.518771,647,6.475700,0.000000,82
5.526679,648,4.966200,0.000000,82
5.535334,649,5.588700,0.000000,82
5.544015,650,4.687100,0.000000,82
5.551576,651,5.328500,0.000000,82
5.559966,652,6.517600,0.000000,82
5.570054,654,6.664400,0.000000,82
5.576430,654,5.790800,0.000000,82
5.585460,655,5.908600,0.000000,82
5.593685,656,6.135500,0.000000,82
5.602298,657,6.304000,0.000000,82
5.610910,658,6.366300,0.000000,82
5.618251,659,5.233000,0.000000,82
5.626261,660,5.213500,0.000000,82
5.635542,661,5.118000,0.000000,82
5.643611,662,6.184100,0.000000,82
5.652465,663,6.530500,0.000000,82
5.660302,664,5.855500,0.000000,82
5.668285,665,5.383300,0.000000,82
5.676501,666,6.095800,0.000000,82
5.685500,667,5.016800,0.000000,82
5.694312,668,4.816500,0.000000,82
5.702162,669,6.115400,0.000000,82
5.710718,670,6.334100,0.000000,82
5.719220,671,4.782100,0.000000,82
5.727939,672,6.016700,0.000000,82
5.735757,673,5.470000,0.000000,82
5.744339,674,5.024400,0.000000,82
5.752188,675,5.427100,0.000000,82
5.760716,676,6.435800,0.000000,81
5.769961,678,5.589800,0.000000,81
5.776577,678,6.094000,0.000000,81
5.785876,679,5.153500,0.000000,81
5.793579,680,7.147400,0.000000,81
5.802499,681,5.256600,0.000000,81
5.810867,682,5.569000,0.000000,81
5.818786,683,6.459200,0.000000,81
5.827905,684,6.278700,0.000000,81
5.835639,685,5.111300,0.000000,81
5.843757,686,6.252000,0.000000,81
5.852506,687,6.493500,0.000000,81
5.860308,688,5.793200,0.000000,81
5.869264,689,6.224700,0.000000,81
5.876848,690,5.305100,0.000000,81
5.885367,691,4.431700,0.000000,81
5.894310,692,4.865200,0.000000,81
5.901996,693,5.578900,0.000000,81
5.910688,694,6.222600,0.000000,81
5.918765,695,6.262700,0.000000,81
5.927070,696,5.513000,0.000000,81
5.935914,697,6.341600,0.000000,81
5.944204,698,5.127700,0.000000,81
5.952443,699,6.362100,0.000000,81
5.960858,700,6.710000,0.000000,82
5.970029,701,5.807600,0.000000,82
5.977633,702,5.327500,0.000000,82
5.985372,703,5.038500,0.000000,82
5.993478,704,6.152500,0.000000,82
6.002176,705,6.346500,0.000000,82
6.010856,706,4.513400,0.000000,82
6.018887,707,6.037900,0.000000,82
6.027786,708,6.432800,0.000000,82
6.035747,709,6.125000,0.000000,82
6.044091,710,6.588300,0.000000,82
6.052135,711,6.116600,0.000000,82
6.060779,712,6.259200,0.000000,82
6.069375,713,6.339700,0.000000,82
6.076876,714,5.332200,0.000000,82
6.085416,715,4.832300,0.000000,82
6.094265,716,6.684300,0.000000,82
6.102175,717,6.091100,0.000000,82
6.111201,718,6.611200,0.000000,82
6.119382,719,6.276900,0.000000,82
6.127608,720,6.145000,0.000000,82
6.136085,721,6.003200,0.000000,82
6.144569,722,6.484100,0.000000,82
6.152061,723,5.464500,0.000000,82
6.160630,724,6.540100,0.000000,82
6.169735,725,5.096100,0.000000,82
6.177460,726,5.301900,0.000000,82
6.185163,727,4.996600,0.000000,82
6.194498,728,5.326200,0.000000,82
6.202848,729,6.198600,0.000000,82
6.210857,730,5.691500,0.000000,82
6.218411,731,5.130900,0.000000,82
6.228096,732,6.638600,0.000000,82
6.235922,733,5.419700,0.000000,82
6.243841,734,6.335600,0.000000,82
6.252569,735,6.556400,0.000000,82
6.260799,736,6.275100,0.000000,82
6.269442,737,6.398300,0.000000,82
6.276990,738,5.444100,0.000000,82
