realtime,framenum,rendertime(ms),fps,GPUUtil(%)
1.870999,208,7.6725,59.894801,66
1.878561,209,4.1734,59.980278,66
1.886616,210,4.9365,59.961073,66
1.896295,211,3.4239,59.866534,66
1.904239,212,4.866,59.885092,66
1.912239,213,4.7965,59.965304,66
1.920142,214,4.2546,59.982653,66
1.928754,215,2.4245,59.917829,66
1.937002,216,5.0988,59.963674,66
1.946085,217,2.9935,59.853347,66
1.953321,218,4.2535,59.99934,66
1.962147,219,3.3178,59.900158,66
1.970176,220,2.4089,59.995056,66
1.979117,221,2.5208,59.901127,66
1.987026,222,5.0386,59.88361,66
1.995405,223,2.1717,59.974942,66
2.003667,224,2.9947,59.993497,66
2.011874,225,1.7807,59.948876,66
2.020391,226,2.2883,59.990042,66
2.028729,227,2.1169,59.98895,67
2.037368,228,4.3925,59.856369,67
2.045234,229,5.0732,60.00204,67
2.053257,230,4.1041,60.01103,67
2.062105,231,2.9084,59.996064,67
2.070788,232,2.4562,59.875531,67
2.078296,233,4.2698,60.039085,67
2.086743,234,5.1209,60.053808,67
2.095683,235,2.6342,59.963602,67
2.104307,236,2.9545,59.905206,67
2.112603,237,5.1775,59.842005,67
2.119926,238,4.1249,60.023829,67
2.12866,239,2.3583,59.946348,67
2.137059,240,2.1831,60.009518,67
2.144804,241,4.852,60.014307,67
2.154107,242,3.6588,59.93509,67
2.161745,243,4.2978,60.007621,67
2.169946,244,1.954,59.977664,67
2.179049,245,2.5659,60.0024,67
2.187203,246,5.2441,59.841838,67
2.195236,247,4.1969,60.069512,67
2.203279,248,2.7763,60.119072,67
2.211622,249,2.5345,60.096864,67
2.22033,250,5.3266,60.037884,67
2.229115,251,3.0589,59.986035,66
2.237255,252,4.145,59.903089,66
2.245607,253,5.0271,60.024322,66
2.253815,254,4.7225,60.044697,66
2.262252,255,5.1633,60.061539,66
2.270794,256,5.1995,59.905242,66
2.278774,257,5.0747,59.979331,66
2.28726,258,5.0906,60.012182,66
2.295498,259,4.8673,60.10298,66
2.303926,260,4.7529,60.016565,66
2.312344,261,5.1975,60.029006,66
2.32008,262,4.4248,60.075334,66
2.328437,263,2.2814,60.098225,66
2.336943,264,2.2543,60.042991,66
2.345533,265,2.2783,59.968337,66
2.353467,266,4.2775,60.135341,66
2.36202,267,2.8196,60.064088,66
2.37043,268,1.7231,60.054842,66
2.378956,269,5.1443,59.978875,66
2.387205,270,2.2606,59.902527,66
2.396161,271,2.7737,60.016877,66
2.403886,272,4.9931,60.058485,66
2.412349,273,2.945,60.009674,66
2.42053,274,5.122,59.983325,66
2.428892,275,4.8538,59.964046,66
2.436422,276,3.15,60.05602,66
2.445974,277,3.2043,60.040563,66
2.453908,278,3.9626,59.903065,66
2.462189,279,2.7811,60.016709,66
2.470798,280,1.8788,59.910003,66
2.479248,281,5.0926,59.948265,66
2.486876,282,2.1796,60.052257,66
2.49556,283,2.3577,59.983804,66
2.503194,284,4.0377,59.993917,66
2.512291,285,5.5677,60.016625,66
2.520392,286,2.1988,59.972197,66
2.528636,287,2.2045,60.013011,66
2.536495,288,4.6043,60.101295,66
2.544969,289,4.8775,60.000492,66
2.554368,290,4.0359,59.932205,66
2.562062,291,7.0404,60.015088,66
2.570199,292,2.3076,60.073374,66
2.579091,293,3.223,59.919349,66
2.58658,294,4.2438,60.020779,66
2.595347,295,7.7243,60.059074,66
2.603204,296,2.7996,60.130399,66
2.612545,297,3.5615,59.990569,66
2.620189,298,4.3098,60.002076,66
2.628506,299,3.3594,60.018726,66
2.636819,300,4.1974,60.000648,66
2.645672,301,2.5198,59.944372,66
2.653269,302,4.1369,60.070595,66
2.661985,303,2.7727,59.975482,66
2.670431,304,2.2432,59.976789,66
2.678172,305,4.2426,60.056958,66
2.686657,306,5.1341,60.078799,66
2.695273,307,2.3357,59.994732,66
2.704161,308,3.6533,59.870572,66
2.71164,309,4.1875,60.001572,66
2.720245,310,2.253,59.977484,66
2.729376,311,3.32,60.005412,66
2.737802,312,2.3029,59.932995,66
2.745065,313,4.0372,60.013779,66
2.754211,314,3.7357,59.995644,66
2.762036,315,4.5611,60.029931,66
2.77032,316,2.3427,60.055131,66
2.778871,317,2.6253,60.037992,66
2.787121,318,2.3331,59.985975,66
2.796143,319,5.114,59.927895,66
2.803366,320,4.3535,60.067492,66
2.812136,321,3.0246,59.999172,66
2.820705,322,5.0801,59.925022,66
2.828572,323,4.4648,59.98949,66
2.837222,324,3.7199,59.930433,66
2.845561,325,3.0458,60.021944,66
2.853765,326,4.7133,59.939916,66
2.86219,327,5.1329,59.989238,66
2.870699,328,1.8899,59.969835,66
2.878665,329,5.2689,60.043411,66
2.887386,330,2.5584,60.009818,66
2.895375,331,4.4367,60.099754,66
2.904279,332,3.8386,59.943294,66
2.912799,333,2.8465,59.933606,66
2.920111,334,4.1626,60.013935,66
2.928578,335,2.328,60.056297,66
2.937145,336,2.4027,59.929355,66
2.945021,337,2.1633,60.072111,66
2.954299,338,3.9348,60.002088,66
2.961501,339,4.138,60.076742,66
2.969831,340,4.8886,60.084587,66
2.978796,341,2.8791,60.073482,66
2.987231,342,2.1346,59.923394,66
2.995383,343,4.3031,60.02437,66
3.003342,344,2.7289,60.017813,66
3.011751,345,2.501,60.006109,66
3.021173,346,2.8231,59.939138,66
3.02869,347,4.1424,59.997984,66
3.037554,348,4.483,59.879116,66
3.045364,349,4.7886,59.992477,66
3.053843,350,4.7607,60.003696,66
3.0623,351,5.229,59.966814,66
3.070795,352,5.1385,59.929774,66
3.079334,353,2.7061,59.94987,66
3.08738,354,2.2667,59.906809,66
3.095662,355,4.4184,59.945354,66
3.103517,356,4.7662,59.963806,66
3.112204,357,1.9956,60.053003,66
3.120459,358,1.7349,59.940276,66
3.129119,359,2.3838,59.931618,66
3.137431,360,5.1418,59.963446,66
3.144935,361,4.2011,60.05816,66
3.154016,362,4.1191,59.942503,66
3.162465,363,3.0463,59.945665,66
3.170992,364,5.5766,59.960546,66
3.17962,365,2.3356,59.86823,66
3.187018,366,4.2244,59.92556,66
3.196077,367,3.1289,59.911989,66
3.204091,368,5.1366,60.041068,66
3.212313,369,5.1237,59.928445,66
3.21995,370,4.3052,60.062357,66
3.228545,371,2.3459,60.096238,66
3.237545,372,4.8903,60.008053,66
3.245661,373,4.5144,59.980914,66
3.254106,374,3.2289,59.96516,66
3.262182,375,2.8742,59.981274,66
3.270678,376,1.8716,59.961756,66
3.279256,377,4.9831,59.91108,66
3.287225,378,2.4186,60.044661,66
3.295021,379,4.0361,60.131411,66
3.303219,380,2.6847,59.993917,66
3.311854,381,2.8431,60.042594,66
3.320264,382,2.239,60.021187,66
3.329261,383,3.1509,59.912408,66
3.336617,384,4.2198,60.1064,66
3.345075,385,2.1692,60.007285,66
3.35422,386,3.8161,59.97565,66
3.361697,387,4.2915,60.053051,66
3.370019,388,2.0709,60.04501,66
3.379195,389,3.2368,59.944527,66
3.387331,390,5.3681,59.992297,66
3.39531,391,4.1411,59.999064,66
3.403335,392,5.1234,60.10811,66
3.412632,393,3.5159,60.010346,66
3.420193,394,4.1872,60.023613,66
3.428504,395,2.3142,60.005977,66
3.436703,396,4.039,60.020455,66
3.445614,397,3.441,59.966467,66
3.453658,398,4.4731,60.025343,66
3.461904,399,2.6618,59.955932,66
3.47061,400,1.9093,59.93436,66
3.479342,401,5.0814,59.913916,66
3.487056,402,5.0677,60.053616,66
3.495983,403,5.1873,59.903711,66
3.504081,404,3.0498,59.91668,66
3.512328,405,2.8505,59.959575,66
3.520564,406,1.5647,60.038244,66
3.526801,407,2.798,60.032478,66
3.537613,408,4.107,59.990953,66
3.545173,409,4.1497,60.006337,66
3.55421,410,5.1403,59.994481,66
3.56187,411,4.3319,60.042114,66
3.570104,412,2.0004,60.047293,66
3.578785,413,5.6075,60.098802,66
3.587407,414,2.2283,59.982605,66
3.595758,415,2.2963,59.989358,66
3.603852,416,4.9582,59.971034,66
3.612314,417,2.0584,59.996364,66
3.620483,418,5.1327,60.027036,66
3.629137,419,2.3605,59.9979,66
3.637707,420,2.4338,59.968241,66
3.646084,421,5.1844,59.885583,66
3.653934,422,4.65,59.978827,66
3.662435,423,5.1483,60.002796,66
3.67003,424,4.2024,60.091002,66
3.678479,425,3.1073,60.106485,66
3.687188,426,2.3105,60.014704,66
3.696021,427,4.8738,59.973348,66
3.704465,428,2.8719,59.951104,66
3.712092,429,4.4966,60.053892,66
3.720577,430,2.4357,59.914311,66
3.728716,431,3.2362,59.977173,66
3.737391,432,2.4115,60.051043,66
3.745535,433,5.3137,60.016168,66
3.75444,434,5.3208,60.022172,66
3.762566,435,2.8974,59.92167,66
3.770929,436,1.7461,59.973024,66
3.779542,437,5.1234,59.976537,66
3.78712,438,4.2473,59.960198,66
3.795997,439,5.0482,59.892182,66
3.804066,440,5.1098,59.922065,66
3.812661,441,5.1029,59.900984,66
3.820202,442,4.2051,60.040119,66
3.828451,443,2.1995,60.096419,66
3.836767,444,4.0577,59.946096,66
3.84598,445,3.2479,59.94018,66
3.854026,446,4.0263,59.994361,66
3.862168,447,5.1459,59.946025,66
3.870666,448,1.8049,59.9587,66
3.87944,449,3.0753,59.947917,66
3.887205,450,4.3199,60.031853,66
3.895379,451,4.4212,59.994229,66
3.90423,452,2.7943,59.899106,66
3.91172,453,4.3024,60.106798,66
3.919959,454,2.0404,59.990965,66
3.929322,455,3.1092,59.90462,66
3.937452,456,4.7427,59.959755,66
3.94569,457,2.4558,59.997024,66
3.953514,458,4.7868,60.047077,66
3.96211,459,2.8774,59.98438,66
3.970637,460,1.8706,60.00126,66
3.979641,461,3.3834,59.995716,66
3.986998,462,4.225,59.979331,66
3.996107,463,3.1311,60.011294,66
4.004089,464,5.0937,59.998968,66
4.012464,465,2.7835,59.98179,66
4.021123,466,5.3572,59.996028,66
4.028521,467,4.3324,59.979403,66
4.03674,468,4.0411,60.072772,66
4.044877,469,4.9396,60.037812,66
4.054,470,3.5158,59.987846,66
4.06267,471,5.1552,59.914035,66
4.070471,472,4.5077,60.017369,66
4.07864,473,3.0513,59.956867,66
4.087162,474,3.0735,60.040335,66
4.095542,475,2.3357,60.023349,66
4.104309,476,4.0572,59.932145,66
4.112806,477,3.0553,59.946013,66
4.120619,478,4.8178,59.947486,66
4.128465,479,2.1943,60.071064,66
4.137226,480,2.4098,60.050514,66
4.144704,481,4.7864,60.117012,66
4.154195,482,3.7839,59.99826,66
4.161672,483,4.2641,60.081122,66
4.169941,484,1.969,59.974211,66
4.179622,485,3.1067,59.88104,66
4.18671,486,3.687,60.019314,66
4.195212,487,4.8459,60.117289,66
4.20389,488,5.0072,60.089666,66
4.21232,489,2.9386,59.956484,66
4.220827,490,1.9345,59.980386,66
4.229446,491,2.5473,59.918439,66
4.237238,492,2.2379,60.008701,66
4.245248,493,4.7407,60.007921,66
4.255092,494,3.088,59.859378,66
4.262383,495,4.3775,60.045923,66
4.270837,496,1.8054,60.001812,66
4.279519,497,2.9675,59.984524,66
4.287234,498,5.1029,60.011486,66
4.295347,499,5.0738,60.074649,66
4.303261,500,4.5005,60.06273,66
4.312027,501,3.2624,60.068225,66
4.32033,502,2.257,59.953644,66
4.329455,503,3.1197,59.880359,66
4.337124,504,4.2807,59.989154,66
4.346089,505,3.1186,59.965064,66
4.354118,506,4.6419,60.012279,66
4.361634,507,4.1539,60.050947,66
4.369984,508,4.9749,60.044986,66
4.378797,509,5.2342,60.088161,66
4.387201,510,2.1098,59.960846,66
4.395525,511,2.3078,59.983121,66
4.404272,512,3.6828,59.986455,66
4.412039,513,4.4555,59.956124,66
4.420294,514,5.0783,59.989814,66
4.428685,515,2.3213,60.075647,66
4.436803,516,1.9216,60.023781,66
4.444907,517,5.0102,60.062874,66
4.454014,518,4.0514,59.901689,66
4.462137,519,5.1735,59.983804,66
4.470435,520,2.3626,60.017513,66
4.478979,521,5.4413,60.054938,66
4.487715,522,2.4313,59.959575,66
4.495833,523,2.142,59.993905,66
4.503919,524,3.1528,60.008893,66
4.512278,525,3.0378,60.060769,66
4.520276,526,5.0283,60.035325,66
4.529097,527,2.3523,59.936719,66
4.537279,528,2.205,59.961876,66
4.545015,529,4.5702,59.951487,66
4.554796,530,2.8551,59.933186,66
4.562349,531,4.4032,60.027721,66
4.570747,532,1.7764,59.939389,66
4.579736,533,3.248,59.899249,66
4.587051,534,4.071,59.978468,66
4.595855,535,12.8772,59.996604,66
4.60427,536,5.0851,60.000876,66
4.611522,537,3.655,60.088534,66
4.620775,538,3.2953,60.015628,66
4.629124,539,2.1913,59.900709,66
4.637585,540,5.047,59.955645,66
4.645146,541,4.1872,59.975554,66
4.654133,542,3.1469,59.978396,66
4.662289,543,2.8007,59.931403,66
4.670717,544,1.7222,59.938802,66
4.679668,545,3.1637,59.991253,66
4.687434,546,4.4154,59.94854,66
4.695444,547,4.2884,59.973803,66
4.704686,548,4.4561,59.901893,66
4.712595,549,3.8441,59.968996,66
4.720807,550,2.0678,59.972497,66
4.727517,551,4.2652,60.026904,66
4.73778,552,4.0024,59.940455,66
4.745698,553,4.4363,59.969068,66
4.754799,554,5.0217,60.067949,66
4.762215,555,4.435,60.012218,66
4.770653,556,1.8646,60.018486,66
4.779118,557,3.1981,60.055732,66
4.787219,558,2.1897,59.9692,66
4.795806,559,2.1955,59.943138,66
4.803772,560,4.7432,59.966946,66
4.81249,561,5.4503,59.96908,66
4.820656,562,1.7103,59.98456,66
4.829161,563,2.19,60.017957,66
4.837529,564,2.222,59.957167,66
4.846277,565,2.5806,59.990174,66
4.854005,566,4.2486,59.982389,66
4.862832,567,3.5769,59.868349,66
4.870923,568,3.5956,59.926662,66
4.87914,569,3.3321,59.938311,66
4.887537,570,2.2285,59.994684,66
4.895875,571,2.0542,59.924411,66
4.904258,572,2.8942,60.003432,66
4.912608,573,2.737,59.939892,66
4.920924,574,5.0935,59.914143,66
4.928562,575,2.2185,60.010334,66
4.937129,576,2.2447,59.990114,66
4.946086,577,3.0719,59.8608,66
4.954163,578,5.1346,60.023829,66
4.961735,579,4.2033,60.044625,66
4.970497,580,5.443,59.929894,66
4.979712,581,3.0917,59.90779,66
4.987279,582,4.1354,59.999136,66
4.995514,583,5.0188,60.068887,66
5.003949,584,4.9419,60.027613,66
5.012212,585,2.7132,59.969356,66
5.020746,586,1.7354,59.973168,66
5.029446,587,5.4317,59.95217,66
5.037505,588,2.4223,59.973036,66
5.045244,589,4.9253,60.0018,66
5.053532,590,4.7105,60.111146,66
5.06202,591,2.6847,60.03822,66
5.070599,592,1.7594,60.01121,66
5.079044,593,3.1817,60.069813,66
5.087377,594,5.0743,59.989478,66
5.095985,595,2.174,59.920103,66
5.104118,596,3.1694,60.021067,66
5.112475,597,3.0657,59.957011,66
5.120579,598,1.6494,59.98961,66
5.128361,599,9.4292,60.109628,66
5.137438,600,5.4093,60.02192,66
5.146517,601,3.9696,59.84179,66
5.153937,602,3.7862,60.053496,66
5.162423,603,2.8055,59.978708,66
5.170783,604,1.6452,59.992597,66
5.179586,605,3.2116,60.043111,66
5.187173,606,4.2827,59.995416,66
5.196271,607,3.0395,59.904751,66
5.203786,608,4.0678,60.109303,66
5.212104,609,2.8796,60.057715,66
5.220589,610,1.8419,60.049769,66
5.229145,611,2.3636,60.00354,66
5.237518,612,2.2085,60.02921,66
5.246315,613,5.5586,59.915914,66
5.254074,614,4.2362,60.069116,66
5.262198,615,2.1244,60.010634,66
5.271179,616,3.0927,59.941353,66
5.278795,617,4.7526,60.028141,66
5.287877,618,3.3328,59.983445,66
5.295417,619,4.3543,60.044433,66
5.304105,620,3.9899,59.922915,66
5.312354,621,2.7722,59.998452,66
5.320801,622,1.687,59.957514,66
5.329535,623,2.4339,59.969547,66
5.33782,624,5.1226,59.962416,66
5.345457,625,4.3333,60.087295,66
5.35427,626,5.1334,59.996604,66
5.362635,627,2.4369,59.986827,66
5.370545,628,2.3449,60.036827,66
5.380024,629,3.0075,59.901295,66
5.387619,630,4.1515,59.959084,66
5.396099,631,5.1198,60.009109,66
5.404236,632,3.1123,60.003888,66
5.412549,633,2.9131,60.004452,66
5.420849,634,1.7234,60.020167,66
5.429403,635,2.2762,59.896977,66
5.437716,636,2.4961,59.943677,66
5.445371,637,4.938,60.078896,66
5.453448,638,4.5137,60.042294,66
5.46199,639,5.0553,59.967234,66
5.470981,640,3.4551,60.00348,66
5.47929,641,3.2066,60.047113,66
5.487319,642,2.1409,60.023685,66
5.495496,643,5.0607,60.006109,66
5.504582,644,2.6444,59.86553,66
5.51231,645,4.3721,60.004152,66
5.520385,646,1.5873,60.011714,66
5.529045,647,2.2465,60.05245,66
5.537496,648,5.1015,60.00402,66
5.545819,649,5.0037,59.930289,66
5.555871,650,2.5109,59.760111,66
5.562464,651,3.5605,59.91826,66
5.570969,652,5.1298,59.954411,66
5.579328,653,3.2834,59.979883,66
5.587009,654,1.892,60.013059,66
5.595538,655,5.1672,60.086248,66
5.604609,656,2.7963,59.910195,66
5.611847,657,4.0717,60.02682,66
5.620605,658,1.802,60.029402,66
5.629085,659,2.2616,59.916441,66
5.637371,660,2.325,60.0021,66
5.645186,661,4.9345,60.153584,66
5.654596,662,2.8238,59.885917,66
5.661879,663,4.1306,60.062561,66
5.671094,664,3.1595,59.968505,66
5.678288,665,4.3904,60.089257,66
5.687488,666,3.2451,59.991049,66
5.695965,667,2.2218,60.009746,66
5.704085,668,3.1744,59.940719,66
5.712416,669,4.5448,59.978947,66
5.720681,670,1.7915,59.96244,66
5.729218,671,2.2393,59.993473,66
5.737372,672,2.3464,60.014776,66
5.74641,673,3.0031,59.974307,66
5.754865,674,4.9672,59.917865,66
5.762214,675,4.3278,59.99514,66
5.7707,676,1.7927,60.058894,66
5.779274,677,3.0546,59.963914,66
5.786953,678,4.2416,60.071389,66
5.795466,679,5.251,59.990533,66
5.804607,680,2.8495,59.95102,66
5.811864,681,4.137,60.034412,66
5.821576,682,2.7658,59.966982,66
5.829246,683,4.5074,60.036094,65
5.837376,684,3.3419,60.047498,65
5.84636,685,3.3089,59.889611,65
5.854406,686,4.276,59.9587,65
5.862318,687,5.1086,60.070751,65
5.871062,688,1.9187,59.93891,65
5.879291,689,3.1373,60.081458,65
5.887776,690,2.4947,60.042029,65
5.895918,691,2.1632,59.989622,65
5.904359,692,3.5197,59.980314,65
5.912964,693,5.0446,59.950157,65
5.921043,694,2.0788,59.947642,65
5.929646,695,5.078,59.974763,65
5.937532,696,4.543,60.015268,65
5.944981,697,4.5891,60.01851,65
5.954969,698,3.0537,59.853204,65
5.962167,699,4.2856,59.979187,65
5.970886,700,1.9859,60.014319,65
5.979144,701,4.7387,60.016781,65
5.987017,702,5.0928,60.00174,65
5.996327,703,3.0628,59.896953,65
6.004861,704,5.0449,59.996208,65
6.011866,705,3.1068,60.017861,65
6.020566,706,5.2423,60.030183,65
6.029864,707,2.9536,59.870871,65
6.037356,708,4.2587,60.009722,65
6.045782,709,5.0917,60.008917,65
6.054986,710,2.8481,60.073217,65
6.063253,711,5.0645,59.93691,65
6.070973,712,4.4015,60.006565,65
6.079339,713,4.7567,59.990857,65
6.087269,714,5.098,60.000024,65
6.096651,715,3.2288,59.828854,65
6.104795,716,4.9179,60.016637,65
6.11302,717,5.0916,59.869616,65
6.120322,718,3.9313,59.997528,65
6.129624,719,3.6717,59.963338,65
6.137722,720,2.3565,59.958365,65
6.14803,721,4.9768,59.665005,65
6.154408,722,3.2287,60.049204,65
6.163296,723,3.5784,59.805751,65
6.172705,724,2.8009,59.806705,65
6.179241,725,3.8316,59.923454,65
6.187901,726,2.9314,59.920402,65
6.196235,727,5.1205,59.999268,65
6.204394,728,3.2738,59.964381,65
6.213185,729,5.0818,59.876188,65
6.221684,730,5.035,59.910996,65
6.229406,731,5.2968,59.95489,66
6.237918,732,2.4896,59.953296,66
6.246415,733,2.4491,60.028622,66
6.254178,734,4.1306,60.047594,66
6.263203,735,3.0078,59.883921,66
6.271427,736,2.241,59.910338,66
6.279612,737,2.8945,59.941329,66
6.28819,738,2.3769,59.865458,66
6.296131,739,2.2476,59.887436,66
6.305612,740,4.2309,59.909249,66
6.312612,741,3.7236,59.934084,66
6.320919,742,1.9868,60.013767,66
6.329453,743,2.3623,59.975758,66
6.337504,744,5.2873,59.993677,66
6.346423,745,2.6707,60.013899,66
6.355306,746,5.0767,59.947199,66
6.363143,747,4.3461,59.871779,66
6.371268,748,3.4636,59.98065,66
6.380429,749,2.9358,59.844942,66
6.388173,750,2.1827,59.891489,66
6.396764,751,2.2583,59.927308,66
6.405114,752,2.0979,59.887746,66
6.413146,753,4.0949,59.976885,66
6.420724,754,4.2027,60.068863,66
6.429454,755,2.3629,60.022737,66
6.438362,756,3.1234,59.901366,66
6.446791,757,5.064,59.817032,66
6.455095,758,5.0721,59.981646,66
6.463288,759,2.8176,59.874395,66
6.471654,760,2.6228,59.903663,66
6.480606,761,2.9544,59.830452,66
6.48826,762,4.2572,59.889743,66
6.496551,763,2.4508,59.944971,66
6.504164,764,5.0627,60.077789,66
6.513006,765,3.0004,59.911606,66
6.521191,766,4.8073,59.87657,66
6.529644,767,5.0986,60.056886,66
6.538314,768,2.331,59.889062,66
6.546316,769,2.2262,59.939916,66
6.554264,770,10.1722,60.112519,66
6.56405,771,4.4097,59.890305,66
6.571818,772,4.1253,59.902909,66
6.579752,773,5.0744,59.977077,66
6.587964,774,4.7838,59.890269,66
6.596787,775,3.1758,60.019566,66
6.605029,776,4.8276,59.933737,66
6.613681,777,3.183,59.932025,66
6.621654,778,5.2078,59.89284,66
6.629783,779,4.82,59.923178,66
6.638304,780,5.2085,59.938922,66
6.646473,781,2.272,60.185262,66
6.654783,782,3.0525,59.928805,66
6.663138,783,3.3402,60.054145,66
6.671953,784,3.1119,60.06558,66
6.679381,785,4.6864,59.979535,66
6.688396,786,3.1853,59.969512,66
6.695716,787,3.9977,60.070487,66
6.70512,788,3.849,59.91595,66
6.712377,789,3.6425,60.092759,66
6.720769,790,1.9775,60.076814,66
6.729484,791,2.3219,60.014079,66
6.738362,792,3.0587,59.893473,66
6.746053,793,2.2028,60.014379,66
6.754944,794,4.6744,59.947881,66
6.762494,795,3.698,60.081242,66
6.771996,796,3.2045,59.929475,66
6.779238,797,4.6818,60.042666,66
6.78818,798,3.0294,59.968397,66
6.795814,799,4.2269,60.072965,66
6.804929,800,2.7962,60.043916,66
6.813419,801,2.8058,59.901821,66
6.821692,802,5.0728,59.944575,66
6.829249,803,2.0845,59.988686,65
6.838288,804,3.1143,59.899525,65
6.846329,805,4.6764,60.011522,65
6.85524,806,2.08,59.95362,65
6.863251,807,5.0744,60.016517,65
6.871052,808,4.3767,60.015268,65
6.880683,809,2.9919,59.993173,65
6.887414,810,4.2064,60.136293,65
6.895886,811,2.1302,60.096262,65
6.905077,812,3.9036,60.031408,65
6.912381,813,4.2006,60.096142,65
6.921523,814,2.2672,59.874575,65
6.929344,815,5.147,60.015724,65
6.9381,816,2.3814,60.019446,65
6.946433,817,2.2406,60.045022,65
6.955454,818,5.1308,59.97053,65
6.962509,819,3.6687,60.109785,65
6.971897,820,3.0402,59.974835,65
6.979721,821,4.9683,60.102703,65
6.987923,822,2.0595,60.00408,65
6.996738,823,5.4173,60.002436,65
7.005207,824,2.3657,59.885069,65
7.013115,825,4.261,59.956867,65
7.021675,826,2.778,59.973899,65
7.030004,827,2.1547,59.920677,66
7.038557,828,2.1933,59.967246,66
7.046098,829,4.2184,60.023181,66
7.054729,830,4.7356,59.916441,66
7.063357,831,2.8574,60.092446,66
7.071526,832,4.81,60.011894,66
7.079343,833,4.3239,60.042378,66
7.088339,834,2.9753,59.982389,66
7.096032,835,4.2102,60.053544,66
7.105222,836,3.8508,60.009614,66
7.113415,837,4.5769,60.011714,66
7.120947,838,4.1108,60.032321,66
7.129554,839,2.3224,60.058978,66
7.138112,840,2.3259,60.014091,66
