realtime,framenum,rendertime(ms),fps,GPUUtil(%)
0.901991,94,4.701800,59.859689,87
0.910404,96,4.584300,60.067552,87
0.918177,96,7.267900,60.067552,87
0.926901,97,5.849800,60.001128,87
0.934965,98,5.329800,60.022641,87
0.943079,99,4.997200,59.996556,87
0.952282,100,6.046700,60.026748,87
0.960598,102,4.808600,60.065435,87
0.967646,102,6.559500,60.065435,87
0.976569,103,5.789500,59.987211,87
0.985381,104,5.622100,60.061106,87
0.994133,106,4.870000,60.019374,87
1.001146,106,6.594100,60.019374,87
1.010125,107,5.967300,60.035036,87
1.019436,109,6.771500,59.939904,87
1.026451,109,6.611300,59.939904,88
1.035113,110,5.926500,59.982245,88
1.043212,111,5.536400,60.023433,88
1.052627,113,5.746700,60.029078,88
1.059678,113,6.451600,60.029078,88
1.068056,114,5.677700,60.017057,88
1.076181,115,5.299100,60.080171,88
1.085883,117,15.000500,60.190551,88
1.093084,117,6.516800,60.190551,88
1.101408,118,5.522400,59.954806,88
1.109762,119,5.528200,60.062814,88
1.118476,120,5.712300,60.028754,88
1.126762,121,5.531200,59.892816,88
1.134891,122,4.072400,59.985591,88
1.143183,123,5.443900,59.937521,88
1.152742,125,5.910600,60.078535,88
1.159715,125,6.531300,60.078535,88
1.168420,126,5.908900,60.012999,88
1.176512,127,5.493300,59.946600,88
1.185611,128,5.597800,60.009073,88
1.193525,129,7.311100,60.031180,88
1.201673,130,4.941800,59.976645,88
1.209997,131,4.765300,59.961625,88
1.219060,132,6.341200,60.047774,88
1.227070,133,7.414100,59.857993,87
1.235009,134,4.253200,59.997300,87
1.243581,135,5.849900,59.951859,87
1.252729,137,5.810600,60.073326,87
1.259778,137,6.451500,60.073326,87
1.268311,138,5.636200,59.951284,87
1.276490,139,4.789200,59.951823,87
1.286441,141,6.737000,60.058906,87
1.293469,141,6.459600,60.058906,87
1.301679,142,5.741200,60.014776,87
1.310011,143,4.957600,60.017369,87
1.318677,144,5.588100,59.998224,87
1.326617,145,13.528100,60.078667,87
1.334912,146,4.116700,60.045046,87
1.343337,147,5.587400,60.028778,87
1.352984,148,6.106300,60.022268,87
1.360874,150,4.661700,60.033102,87
1.367935,150,6.460200,60.033102,87
1.377151,151,6.418200,59.925321,87
1.385890,153,6.163700,60.129254,87
1.392905,153,6.148700,60.129254,87
1.401533,154,5.777800,60.059218,87
1.410260,156,4.917700,60.002004,87
1.418328,156,7.491100,60.002004,87
1.427191,157,16.358600,59.979823,88
1.435402,158,4.617100,59.952925,88
1.443661,159,4.850400,59.929188,88
1.452803,161,5.791300,60.103968,88
1.459851,161,6.124400,60.103968,88
1.468701,162,4.868500,59.871014,88
1.477392,164,5.101800,60.020803,88
1.485755,164,7.370700,60.020803,88
1.494258,165,5.436000,59.996316,88
1.502256,167,5.257900,59.868660,88
1.509626,167,6.328100,60.096130,88
1.519421,169,6.354700,60.003984,88
1.526478,169,6.530600,60.003984,88
1.535196,170,5.911100,60.015004,88
1.543774,171,5.976400,59.914538,88
1.553284,173,6.278900,59.979607,88
1.560285,173,6.205700,59.979607,88
1.568175,174,14.095700,59.988374,88
1.576388,175,5.229500,59.999712,88
1.585837,177,6.654400,59.962344,88
1.592859,177,6.222000,59.962344,88
1.601537,178,5.539400,59.946815,88
1.610468,179,6.125100,59.960414,88
1.619660,181,5.819600,60.019771,88
1.626678,181,6.495600,60.019771,88
1.635198,182,5.799000,59.963854,88
1.643493,183,5.621100,59.974703,88
1.652572,185,5.590500,59.993173,88
1.659584,185,6.420300,59.993173,88
1.667839,186,4.927900,60.063126,88
1.676595,187,5.654300,59.989826,88
1.685944,189,6.041100,60.078932,88
1.693247,189,6.681600,60.078932,88
1.701663,190,5.747000,59.983696,88
1.710154,191,4.973500,59.959635,88
1.719049,193,5.376900,60.120626,88
1.726092,193,6.489600,60.120626,88
1.734742,194,6.008300,60.033571,88
1.744099,195,6.280800,59.944312,88
1.753653,197,5.792100,59.817807,88
1.760442,197,6.209600,59.817807,88
1.769027,198,14.796000,59.910075,88
1.777476,200,5.501500,60.081916,88
1.785438,200,7.590900,60.081916,88
1.793765,201,15.915800,59.921036,88
1.801864,202,5.311900,59.968481,88
1.810989,204,14.439800,60.053592,88
1.819357,205,7.801900,60.054241,88
1.826605,205,6.779600,60.054241,88
1.834909,206,5.058600,60.021932,88
1.843914,207,5.545600,59.947498,88
1.853002,209,6.178100,60.148253,88
1.860134,209,6.520600,60.148253,88
1.868376,210,5.522200,59.959024,88
1.877067,211,6.022400,60.019398,88
1.886526,212,5.602000,60.009013,88
1.894768,214,4.833600,60.032730,88
1.902127,214,6.575600,60.032730,88
1.910602,215,4.978900,59.960474,88
1.919361,216,6.220400,59.823544,88
1.927580,218,4.966500,59.974475,88
1.934889,218,6.772700,60.087066,88
1.943757,219,5.940600,59.997912,88
1.953385,221,6.472400,59.978144,88
1.960434,221,6.350900,59.978144,88
1.969026,222,6.084200,59.965244,88
1.977963,224,5.923000,59.977125,88
1.985655,225,7.316200,60.157939,88
1.992682,225,6.229100,60.157939,88
2.001960,226,5.862500,60.057343,88
2.010491,227,4.893800,59.865948,88
2.019715,229,6.638600,59.978456,88
2.026757,229,6.603800,59.978456,89
2.035024,230,5.408300,60.002136,89
2.043385,231,5.274100,60.043423,89
2.052451,232,6.056900,60.032117,89
2.060458,233,4.552700,59.870166,89
2.068688,234,5.481900,59.939437,89
2.076737,235,4.876300,59.942779,89
2.086488,237,6.636600,59.942922,89
2.093006,237,5.875200,59.942922,89
2.102473,239,6.123800,59.933426,89
2.110367,239,6.512700,59.922472,89
2.118197,240,4.223400,60.018594,89
2.126853,241,5.892700,59.937246,89
2.134911,242,4.934300,60.004032,89
2.143739,243,5.685000,59.930552,89
2.151562,244,6.759600,60.003000,89
2.160189,245,5.499800,59.881124,89
2.168999,246,5.686200,59.843820,89
2.177336,247,5.512300,59.855724,89
2.186138,248,6.319900,59.820252,89
2.194005,249,5.210100,59.845073,89
2.201875,250,4.546500,59.955908,89
2.210809,251,4.980700,59.914418,89
2.218895,252,7.440400,59.937940,89
2.227623,253,5.775900,59.786300,87
2.235618,254,4.759400,59.866569,87
2.243533,255,5.167600,60.037968,87
2.252307,256,5.432600,59.957778,87
2.260820,257,5.098100,59.936635,87
2.268699,258,7.266400,60.007657,87
2.276924,259,4.577300,60.028213,87
2.285716,260,4.943200,59.858351,87
2.294185,261,7.391100,59.939856,87
2.302084,262,4.816000,59.971130,87
2.310487,263,4.710200,60.031733,87
2.318650,264,4.789700,59.853491,87
2.326736,265,5.398500,59.902000,87
2.334951,266,4.081600,59.970099,87
2.343197,267,5.353600,60.033619,87
2.351405,268,4.111200,60.097069,87
2.360245,269,5.441800,59.896128,87
2.368176,270,4.754000,59.976837,87
2.376749,271,5.830400,60.000828,87
2.384986,272,5.086100,60.006169,87
2.393033,273,4.987800,60.157251,87
2.401519,274,5.274200,59.937078,87
2.410348,275,5.606100,60.022232,87
2.418200,276,5.256800,60.034207,87
2.427129,277,6.186100,60.000816,86
2.435192,278,4.236400,59.915124,86
2.443326,279,5.367700,60.011174,86
2.451680,280,5.236400,59.967833,86
2.460386,281,5.433200,59.910960,86
2.468119,282,4.642900,60.072724,86
2.476759,283,5.936100,60.052955,86
2.484454,284,5.116600,59.977125,86
2.493696,285,5.846200,59.847604,86
2.501623,286,5.273700,59.999004,86
2.509865,287,4.994800,60.034568,86
2.518286,288,5.223400,59.999892,86
2.526518,289,5.524200,59.968576,86
2.534795,290,4.666200,59.974811,86
2.543604,291,8.421200,59.957274,86
2.552256,292,5.565100,59.942779,86
2.559970,293,5.143300,60.025775,86
2.568205,294,4.780400,60.034844,86
2.576635,295,5.741700,59.967929,86
2.585094,296,5.202200,59.970339,86
2.593077,297,4.676800,59.984404,86
2.601637,298,5.688800,60.029258,86
2.610259,299,4.818900,60.004560,86
2.618390,300,5.464100,59.980458,86
2.626582,301,5.638700,60.040179,86
2.634958,302,4.923600,59.994049,86
2.643331,303,5.236500,60.046428,86
2.652076,304,4.807900,59.939473,86
2.660476,305,5.737100,59.966023,86
2.668144,306,4.767100,60.095516,86
2.677059,307,6.175300,60.058521,86
2.684816,308,4.931400,60.135353,86
2.693656,309,5.666700,60.033331,86
2.701366,310,5.261300,60.053171,86
2.709918,311,5.281700,60.092880,86
2.718101,312,5.396500,60.079196,86
2.726657,313,5.943000,60.114048,86
2.735605,314,5.818100,59.985879,86
2.743610,315,4.682600,59.985615,86
2.752685,316,5.686800,60.003888,86
2.760502,317,7.274400,60.040347,86
2.768302,318,4.792900,60.047618,86
2.776623,319,5.612200,60.029523,86
2.785403,320,5.383000,59.991937,86
2.793624,321,5.086800,60.055046,86
2.801996,322,4.891400,59.962715,86
2.810344,323,5.078800,60.009758,86
2.819076,324,5.284700,59.971993,86
2.827167,325,5.275200,59.938276,85
2.835282,326,5.356400,59.960079,85
2.843806,327,5.829000,59.945833,85
2.852048,328,5.029600,59.924758,85
2.859827,329,4.821000,60.049132,85
2.868552,330,4.899800,59.927464,85
2.876755,331,4.596400,59.990989,85
2.885090,332,4.364600,59.984500,85
2.893761,333,6.072900,59.914562,85
2.901714,334,4.995600,59.979451,85
2.910565,335,5.509100,59.948564,85
2.918551,336,5.218200,59.952374,85
2.926937,337,5.095900,60.010106,85
2.935095,338,4.794300,59.979343,85
2.943872,339,5.979200,59.936300,85
2.952824,340,5.422100,59.969823,85
2.960969,341,5.057700,59.940276,85
2.969201,342,5.279700,59.872902,85
2.976921,343,4.965300,59.958952,85
2.984921,344,4.960200,59.945593,85
2.993564,345,5.539200,60.022833,85
3.001992,346,5.481000,59.918834,85
3.010498,347,4.516800,59.932983,85
3.019106,348,4.967500,59.945234,85
3.027497,349,5.501100,59.886133,86
3.035261,350,5.263100,59.969368,86
3.043734,351,5.658500,59.944659,86
3.052248,352,4.745900,59.984884,86
3.060970,353,5.996400,59.914681,86
3.069518,354,5.521500,59.835130,86
3.077302,355,5.233600,59.929738,86
3.085037,356,4.964200,60.011198,86
3.094067,357,5.824900,59.884997,86
3.102052,358,5.302300,59.982893,86
3.110587,359,5.341200,59.958796,86
3.119308,360,5.518300,59.890209,86
3.127339,361,5.513400,59.893904,86
3.135816,362,4.922300,59.875674,86
3.143867,363,4.895200,59.939880,86
3.151959,364,4.764500,60.021896,86
3.160475,365,5.821100,59.963998,86
3.169210,366,6.087000,59.880132,86
3.176908,367,4.167700,59.994457,86
3.185404,368,5.688700,59.926398,86
3.193822,369,4.983300,59.987822,86
3.202136,370,5.799900,59.881734,86
3.211038,371,5.190000,59.877849,86
3.219112,372,7.589700,59.912145,86
3.227349,373,5.585000,59.918559,86
3.235373,374,4.599800,60.042162,86
3.243709,375,5.863300,59.965807,86
3.253202,376,6.189800,59.895626,86
3.261210,377,7.494500,59.922831,86
3.269556,378,5.014000,59.852702,86
3.277377,379,7.316900,59.921431,86
3.285144,380,5.101600,60.038833,86
3.293254,381,4.677600,60.042871,86
3.302697,382,6.633100,59.953943,86
3.310740,383,4.138000,59.929032,86
3.319217,384,5.091700,59.971657,86
3.327532,385,5.409800,59.970423,86
3.335882,386,5.246400,59.897324,86
3.344564,387,5.913700,59.897934,86
3.353129,388,5.366400,59.900960,86
3.361182,389,5.206200,59.848702,86
3.369737,390,4.656800,59.887292,86
3.377645,391,5.001000,59.907228,86
3.385538,392,4.858800,59.953081,86
3.394485,393,5.684800,59.927308,86
3.402395,394,5.226700,59.917458,86
3.410784,395,5.084700,59.982641,86
3.419824,396,6.076900,59.886611,86
3.427722,397,4.958200,59.915244,86
3.436195,398,5.425400,59.902682,86
3.443839,399,4.993400,59.981166,86
3.452766,400,5.564600,59.966299,86
3.461449,401,5.755000,59.945486,86
3.469749,402,4.322200,59.941162,86
3.477990,403,5.107900,59.911666,86
3.486823,404,5.878600,59.779462,86
3.494978,405,4.944200,59.827267,86
3.503086,406,5.590100,59.925596,86
3.511348,407,4.338100,59.902228,86
3.519219,408,5.075400,59.949415,86
3.527943,409,6.302600,59.964357,86
3.535956,410,5.305500,59.915376,86
3.544804,411,5.656100,59.910577,86
3.552958,412,5.299200,59.935545,86
3.561132,413,5.257200,59.963890,86
3.569492,414,4.830400,60.027348,86
3.577252,415,5.086400,59.976070,86
3.586429,416,5.685000,59.837768,86
3.594287,417,7.290700,59.978839,86
3.603061,418,5.323700,59.854494,86
3.611328,419,5.403200,59.925848,86
3.619557,420,5.573900,59.997252,86
3.628137,421,6.066200,59.916764,86
3.636477,422,5.401700,59.944491,86
3.644307,423,5.171700,59.913892,86
3.653056,424,5.408900,59.860704,86
3.660776,425,4.756400,59.992357,86
3.668700,426,4.071600,60.032009,86
3.677691,427,5.568200,59.931834,86
3.686228,428,5.064000,59.920533,86
3.694168,429,4.919900,59.960726,86
3.702242,430,5.509200,60.018306,86
3.711263,431,5.380800,59.932995,86
3.719406,432,5.205000,59.929858,86
3.727282,433,4.596900,60.019963,86
3.736193,434,13.503700,59.888069,86
3.744412,435,5.229300,59.936731,86
3.753067,436,5.399400,60.039422,86
3.760928,437,5.145400,60.018354,86
3.769177,438,4.663800,60.041104,86
3.777256,439,5.240000,59.962463,86
3.786433,440,6.415500,59.845001,86
3.794579,441,4.790300,59.851759,86
3.802576,442,5.250500,59.996496,86
3.811344,443,5.523700,59.950721,86
3.819590,444,5.544800,59.968373,86
3.827480,445,4.965300,60.007669,86
3.836438,446,5.410100,59.960917,86
3.844510,447,7.503500,59.980255,86
3.852622,448,4.412300,60.022857,86
3.861682,449,5.992600,59.926710,86
3.869943,450,5.189800,59.975710,86
3.877907,451,5.021800,59.965688,86
3.886317,452,5.424100,59.896834,86
3.894602,453,5.644800,59.972269,86
3.903064,454,5.604700,59.917960,86
3.911340,455,4.368900,59.902072,86
3.919952,456,8.178900,59.949618,86
3.927987,457,4.808600,59.996436,86
3.936024,458,5.354400,60.029102,86
3.944718,459,6.051000,59.919157,86
3.953267,460,5.033600,59.993629,86
3.961134,461,5.430800,60.029450,86
3.969350,462,4.481700,60.042438,86
3.977620,463,5.487700,60.007237,86
3.986420,464,5.269900,60.056501,86
3.994317,465,5.061800,60.073951,86
4.002841,466,5.077500,59.972892,86
4.011272,467,5.432500,60.002472,86
4.019627,468,5.605500,59.970638,86
4.028006,469,5.494700,59.980554,86
4.036207,470,5.201000,59.966035,86
4.043913,471,4.873500,60.070619,86
4.052666,472,5.103400,60.038833,86
4.060924,473,4.878800,60.020227,86
4.069630,474,4.531800,59.934336,86
4.077507,475,4.953800,60.000792,86
4.086447,476,5.386700,60.016204,86
4.094455,477,5.361100,59.974031,86
4.103288,478,5.853100,59.999916,86
4.111287,479,4.351000,59.964213,86
4.119664,480,5.437900,59.971094,86
4.127569,481,4.879700,60.073783,86
4.136042,482,5.293600,60.027733,86
4.144209,483,5.408600,60.049060,86
4.153138,484,5.880300,60.039698,86
4.160979,485,5.207300,59.983265,86
4.169549,486,5.464300,59.944875,86
4.178590,487,5.633100,59.870285,86
4.186470,488,4.365000,59.965136,86
4.194996,489,4.880100,59.906330,86
4.203405,490,5.190500,59.863248,86
4.211799,491,5.124200,59.979403,86
4.220164,492,5.421200,59.908747,86
4.228705,493,5.844900,59.826622,86
4.236512,494,13.649200,59.975086,86
4.244485,495,4.518400,59.969523,86
4.253087,496,5.671800,59.977532,86
4.261347,497,5.428200,59.955633,86
4.270297,498,5.297600,59.899297,86
4.278145,499,5.148600,59.931462,86
4.286665,500,5.666100,59.960618,86
4.295175,501,4.480400,59.924387,86
4.303088,502,5.369500,59.941904,86
4.311090,503,4.332100,60.007381,86
4.319487,504,5.626200,59.990258,86
4.328471,505,6.453800,59.881781,86
4.336677,506,5.601900,59.974115,86
4.344963,507,5.714000,59.968744,86
4.353211,508,5.416900,59.924328,86
4.361145,509,5.215200,60.071220,86
4.369522,510,4.425000,60.039698,86
4.378160,511,4.999100,59.951978,86
4.386197,512,5.072300,60.019374,86
4.395077,513,5.779300,59.944312,86
4.403276,514,5.478400,59.985591,86
4.411809,515,7.567000,59.981646,86
4.419649,516,4.338800,60.040684,86
4.428013,517,5.140300,59.965364,86
4.436697,518,5.858000,59.906869,86
4.444979,519,7.817600,59.945713,86
4.453972,520,5.565000,59.867035,86
4.461970,521,7.447600,59.871958,86
4.470122,522,5.135400,59.896236,86
4.478551,523,5.095200,59.909644,86
4.486493,524,4.531500,60.011198,86
4.495181,525,5.206300,59.893318,86
4.503465,526,4.993700,59.947378,86
4.511909,527,4.913400,59.897001,86
4.520387,528,8.049200,59.892242,86
4.528791,529,4.954100,59.897252,86
4.536689,530,4.551200,59.938958,86
4.544926,531,4.300500,59.903328,86
4.553513,532,5.896300,59.866426,86
4.561472,533,5.440200,59.928493,86
4.569924,534,5.110300,59.990498,86
4.577726,535,5.124000,59.943665,86
4.586343,536,5.718700,59.992105,86
4.594417,537,4.583700,60.011090,86
4.602980,538,5.646400,60.034892,86
4.611245,539,4.400100,60.032237,86
4.619767,540,5.810000,60.005364,86
4.627889,541,4.880500,59.948744,85
4.636117,542,5.153700,60.015160,85
4.644106,543,5.120700,59.972341,85
4.653278,544,5.765900,59.941581,85
4.661797,545,5.782100,59.898855,85
4.670276,546,7.463200,59.921754,85
4.678080,547,5.136600,60.090701,85
4.686514,548,5.535700,60.022136,85
4.695303,549,5.260500,59.981550,85
4.702908,550,4.538700,60.058761,85
4.711160,551,4.225600,60.036658,85
4.720128,552,6.081400,60.013875,85
4.728473,553,5.341400,60.034003,85
4.737029,554,13.913200,59.942443,85
4.745211,555,4.567800,59.942635,85
4.753146,556,4.498500,59.988350,85
4.761312,557,5.456200,60.013599,85
4.769982,558,5.083300,60.009734,85
4.778051,559,5.045900,59.994768,85
4.786222,560,5.309800,60.062802,85
4.794745,561,5.809100,60.070727,85
4.803624,562,5.566700,59.944839,85
4.811783,563,4.723200,59.953955,85
4.819790,564,4.604800,59.986047,85
4.828341,565,5.666800,60.013251,86
4.836500,566,4.741100,60.026063,86
4.844569,567,4.770000,60.017897,86
4.852704,568,4.788300,60.075142,86
4.861400,569,5.506800,59.966335,86
4.869958,570,4.796800,59.960666,86
4.877804,571,5.112600,60.059182,86
4.886558,572,5.860600,59.953931,86
4.894871,573,5.092300,60.022484,86
4.902922,574,4.850000,60.034808,86
4.911452,575,5.197500,60.002556,86
4.919995,576,5.184200,59.954447,86
4.928459,577,5.187800,59.927452,86
4.936333,578,4.518800,60.040311,86
4.944670,579,4.891000,60.064281,86
4.953139,580,4.835200,60.111338,86
4.961271,581,5.481300,60.114072,86
4.969563,582,5.250800,60.074853,86
4.978024,583,5.057400,60.038941,86
4.986055,584,5.129000,60.027901,86
4.994726,585,5.752300,60.073771,86
5.003255,586,5.155600,60.029979,86
5.011628,587,4.503300,60.067841,86
5.019825,588,5.190100,60.085273,86
5.028713,589,5.739400,60.022100,86
5.036770,590,4.712800,60.020359,86
5.044620,591,4.557400,60.051103,86
5.052946,592,5.368300,60.086513,86
5.061404,593,5.328400,60.015160,86
5.069771,594,4.398300,60.026616,86
5.078718,595,5.419700,59.909668,86
5.087085,596,5.291800,59.916859,86
5.095194,597,5.348500,59.907299,86
5.103453,598,5.582400,59.952530,86
5.111747,599,4.503900,59.914370,86
5.120502,600,5.763900,59.889611,86
5.128614,601,4.351500,59.889516,86
5.136893,602,5.146900,59.915806,86
5.145384,603,5.638900,59.906175,86
5.153713,604,7.697700,59.959755,86
5.161673,605,5.524600,60.017969,86
5.170501,606,5.846300,59.973156,86
5.178405,607,5.144000,59.963698,86
5.187082,608,5.320700,59.903950,86
5.195190,609,5.430100,59.994301,86
5.203475,610,5.202000,59.940479,86
5.211843,611,5.052100,59.963926,86
5.220257,612,4.909400,59.979667,86
5.228707,613,4.912300,59.968169,86
5.236488,614,4.506500,60.070174,86
5.244819,615,5.762800,60.029018,86
5.253550,616,8.235900,59.989310,86
5.261726,617,5.524600,59.946492,86
5.270198,618,4.503300,59.985627,86
5.278874,619,5.426700,59.931678,86
5.287131,620,7.896500,59.903759,86
5.295568,621,5.610400,59.892900,86
5.304159,622,5.990300,59.940671,86
5.312329,623,4.543200,59.934468,86
5.320112,624,5.256400,59.951032,86
5.328464,625,5.472400,59.994720,86
5.337547,626,5.430300,59.890616,86
5.345639,627,5.540000,59.908077,86
5.354231,628,5.633500,59.822363,86
5.362733,629,5.625300,59.881148,86
5.371125,630,5.431900,59.866008,86
5.379050,631,13.355500,59.863416,86
5.387171,632,5.424800,59.948289,86
5.395750,633,5.009400,59.884411,86
5.404069,634,5.111300,59.874252,86
5.412339,635,13.382200,59.934432,86
5.420213,636,5.390800,59.990653,86
5.428856,637,5.525500,59.984608,87
5.436683,638,4.894600,59.967258,87
5.445658,639,5.872800,59.857993,87
5.453572,640,5.243400,59.934252,87
5.462374,641,5.509200,59.848643,87
5.471109,642,5.192500,59.847568,87
5.478985,643,5.040400,59.926362,87
5.487504,644,5.386700,59.830512,87
5.495579,645,4.881400,59.892756,87
5.504434,646,5.794700,59.868433,87
5.512692,647,4.829300,59.877813,87
5.521282,649,5.351700,59.819322,87
5.528405,649,6.294000,60.041248,87
5.536587,650,5.539100,59.973396,87
5.545610,651,14.551200,59.881722,87
5.553944,652,4.889700,59.875985,87
5.562737,653,5.583200,59.845049,87
5.571266,654,5.100100,59.825787,87
5.579320,655,4.606200,59.946552,87
5.587201,656,4.997500,59.994085,87
5.595399,657,4.579600,59.950816,87
5.604180,658,5.454500,59.914741,87
5.612527,659,4.686100,59.951296,87
5.620851,660,4.855100,59.961900,86
5.632749,662,4.283800,59.974535,86
5.639645,663,6.456100,59.928553,86
5.646589,664,6.510900,59.928553,86
5.653970,664,6.870100,60.007777,86
5.662598,665,5.623400,59.867752,86
5.671147,666,5.463400,59.917075,86
5.679817,667,5.719800,59.836980,86
5.688108,668,4.955300,59.901067,86
5.696189,669,4.523600,59.886455,86
5.704002,670,5.345500,59.938934,86
5.712382,671,4.452600,59.932133,86
5.720505,672,5.068000,59.983049,86
5.729030,673,5.068800,59.933653,86
5.737796,674,5.769200,59.845694,86
5.746261,675,5.189800,59.850852,86
5.754163,676,4.600300,59.895183,86
5.762878,677,5.798100,59.872615,86
5.771432,678,4.753100,59.860597,86
5.779638,679,4.882700,59.909190,86
5.787801,680,4.972000,59.935905,86
5.796266,681,5.443500,59.908998,86
5.804716,682,5.678700,59.945210,86
5.812882,683,4.756400,59.942683,86
5.820838,684,5.236900,59.924363,87
5.832764,686,7.190500,60.036694,87
5.839679,687,6.462300,59.941928,87
5.846582,687,6.178400,59.941928,87
5.854569,688,4.788500,59.969847,87
5.862357,689,5.174400,59.996220,87
5.871021,690,5.333800,60.017321,87
5.879581,691,5.550400,59.938575,87
5.887715,692,4.632200,59.937916,87
5.896154,693,5.091700,59.989970,87
5.904503,694,4.892000,59.964249,87
5.912923,695,5.836000,59.926410,87
5.920823,696,5.230400,59.929248,87
5.929550,697,5.447800,59.888129,87
5.937773,698,5.629800,59.875136,87
5.946558,699,5.905500,59.937150,87
5.954544,700,4.901800,59.880861,87
5.962481,701,4.613300,60.015580,87
5.970895,702,4.976900,60.004356,87
5.979481,703,5.929200,59.942228,87
5.987887,704,5.827100,59.959348,87
5.995707,705,7.132900,59.960834,87
6.004788,706,6.204700,59.961061,87
6.013229,707,5.147500,59.934923,87
6.021228,708,4.582500,60.012567,86
6.032534,710,4.431300,59.903005,86
6.039441,711,6.453800,59.967330,86
6.046336,711,6.498200,59.967330,86
6.054661,712,4.988100,59.925225,86
6.062772,713,5.592000,59.973408,86
6.071362,714,5.061600,59.990701,86
6.079186,715,4.905500,60.007369,86
6.087658,716,5.879400,59.940132,86
6.096011,717,5.204800,59.956076,86
6.104373,718,5.065600,59.981526,86
6.112568,719,4.743400,59.982605,86
6.121229,720,5.382200,59.974019,86
6.129385,721,5.213900,60.413275,86
6.137574,722,4.901600,59.942683,86
6.145743,723,5.080200,60.022028,86
6.155206,724,6.182000,59.836658,86
6.163290,725,5.075100,59.941617,86
6.171498,726,5.239900,59.909644,86
6.180022,727,5.216300,59.978096,86
6.188198,728,4.949600,59.972209,86
6.196118,729,5.271000,59.977688,86
6.204273,730,5.459200,59.965508,86
6.212562,731,4.677700,59.976465,86
6.221325,732,5.416700,59.898962,87
6.232552,734,4.515800,60.069200,87
6.239509,735,6.581800,60.090773,87
6.246392,735,6.219900,60.090773,87
6.254341,736,5.137500,59.981622,87
6.262113,737,4.395600,60.052883,87
6.271114,738,5.873000,60.028057,87
6.279077,739,5.235300,60.062417,87
6.287597,740,5.674200,59.996724,87
