realtime,framenum,rendertime(ms),GPUUtil(%)
11.373866,578,8.942100,56
11.388853,579,8.394900,56
11.405122,580,9.138200,56
11.422824,581,7.357700,56
11.437910,582,7.934800,56
11.455169,583,7.180000,56
11.471283,584,5.774000,56
11.490661,585,9.136900,56
11.505423,586,7.822800,56
11.522562,587,7.002900,56
11.539808,588,9.750200,56
11.555277,589,8.676000,56
11.573265,590,7.649100,56
11.588118,591,7.990000,56
11.604302,592,8.956000,56
11.622216,593,7.543100,56
11.638213,594,8.532000,56
11.655675,595,6.461100,56
11.671079,596,8.790100,56
11.691264,597,6.990000,56
11.706516,598,8.229900,56
11.722276,599,8.842500,56
11.738354,600,6.047000,56
11.755361,601,7.017800,56
11.771438,602,5.072800,56
11.790152,603,8.274300,56
11.805131,604,8.728400,56
11.822073,605,6.655300,56
11.840457,606,8.003600,56
11.855188,607,7.688400,56
11.874189,608,8.710100,56
11.887656,609,6.657700,56
11.907443,610,9.906300,56
11.922529,611,8.486400,56
11.940655,612,10.604700,56
11.955372,613,7.790900,56
11.973481,614,7.891400,56
11.990569,615,6.951300,56
12.007174,616,10.054000,56
12.021081,617,6.948200,56
12.039648,618,8.507700,56
12.055874,619,6.198000,56
12.072341,620,6.143100,56
12.088504,621,8.797000,56
12.106306,622,7.565300,56
12.121968,623,8.713300,56
12.138968,624,6.702300,57
12.156159,625,6.858400,57
12.175061,626,8.742500,57
12.193240,627,11.376900,57
12.207137,628,7.247500,57
12.222000,629,8.114600,57
12.240759,630,8.360100,57
12.254807,631,7.360200,57
12.272704,632,7.763200,57
12.290266,633,6.777000,57
12.304798,634,7.824800,57
12.322643,635,7.648900,57
12.338131,636,8.120600,58
12.355254,637,6.687000,58
12.372325,638,6.923800,58
12.392059,639,9.639900,58
12.405427,640,9.483600,58
12.423108,641,10.561100,58
12.438081,642,8.124500,58
12.454767,643,6.289600,58
12.473663,644,8.147800,58
12.488937,645,8.396800,58
12.507602,646,9.038100,58
12.522364,647,7.787400,58
12.540261,648,7.665800,57
12.554786,649,7.670600,57
12.571229,650,6.087900,57
