realtime,framenum,rendertime(ms),fps,GPUUtil(%)
6.718105,396,5.556500,29.991617,37
6.734960,397,4.514700,29.974297,37
6.751056,398,3.480300,29.981025,37
6.768007,399,6.459000,29.992250,39
6.785077,400,3.196100,29.976684,39
6.801133,401,3.686600,29.998047,39
6.818146,402,5.453700,29.999253,39
6.834706,403,5.437600,30.013704,39
6.852183,404,3.891400,29.978949,39
6.868145,405,3.418600,29.971231,39
6.884681,406,3.181100,30.046217,39
6.901665,407,3.756800,30.000015,39
6.919083,408,3.383700,29.971192,39
6.934485,409,2.821900,30.019777,39
6.951544,410,5.401700,30.000756,39
6.968531,411,5.342800,29.960368,39
6.984929,412,3.517200,29.977777,39
7.001785,413,4.256200,29.964848,39
7.018431,414,5.862100,29.971979,39
7.034555,415,5.539700,29.997585,39
7.052241,416,5.707400,29.995162,39
7.068505,417,5.005100,29.968913,39
7.085141,418,5.527500,29.966426,39
7.101576,419,4.437700,29.974162,39
7.118570,420,3.708100,29.971934,39
7.136166,421,3.520100,29.966839,39
7.151683,422,4.031400,29.969015,39
7.168518,423,5.331000,29.964660,39
7.185677,424,5.450500,29.960470,39
7.202199,425,4.417800,29.972003,39
7.218330,426,5.036300,29.961882,39
7.235359,427,5.641400,29.970189,39
7.252280,428,3.532100,29.964363,39
7.268504,429,4.256200,29.958292,39
7.285818,430,5.485400,29.970189,39
7.301965,431,3.449500,29.966494,39
7.318594,432,3.558000,29.980498,39
7.336309,433,3.634700,29.946659,39
7.352664,434,5.006600,29.938515,39
7.368750,435,7.575700,29.964743,40
7.386052,436,4.756000,29.940690,40
7.402610,437,5.225500,29.950070,40
7.418958,438,4.547200,29.968195,40
7.436151,439,2.914600,29.950740,40
7.453046,440,4.744500,29.975058,40
7.469067,441,4.252700,29.968880,40
7.486351,442,2.984900,29.943637,40
7.502392,443,4.073900,29.950348,40
7.519116,444,3.650000,29.956123,40
7.535975,445,5.490200,29.960617,40
7.552805,446,5.297700,29.955534,40
7.569687,447,5.668600,29.956569,39
7.585842,448,5.261200,29.986635,39
7.602128,449,4.465600,29.962310,39
7.619727,450,3.578100,29.964001,39
7.636294,451,5.337100,29.950354,39
7.652728,452,4.744800,29.987375,39
7.669661,453,5.140000,29.953695,39
7.685949,454,4.492400,29.971713,39
7.702057,455,4.645800,29.969704,39
7.718768,456,4.250900,29.984558,39
7.736069,457,5.570900,29.970680,39
7.752380,458,5.220600,29.964432,39
7.769004,459,5.305200,29.976205,40
7.786831,460,3.578800,29.951206,40
7.803236,461,3.084900,29.943087,40
7.820207,462,5.491400,29.945132,40
7.836038,463,4.635500,29.960760,40
7.852395,464,4.403700,29.993689,40
7.869088,465,5.605000,29.974797,40
7.886119,466,4.674500,29.966500,40
7.902750,467,4.322800,29.964863,40
7.919477,468,4.912400,29.994331,40
7.936214,469,4.655700,29.950280,40
7.953695,470,5.556500,29.938674,40
7.969393,471,3.744600,29.971359,39
7.986337,472,3.110700,29.960132,39
8.003324,473,4.805600,29.955794,39
8.019297,474,4.554500,29.969108,39
8.036203,475,4.717000,29.950256,39
8.054148,476,3.876700,29.948142,39
8.069471,477,3.695600,29.972937,39
8.086948,478,5.670000,29.947933,39
8.103768,479,5.481400,29.935567,39
8.119432,480,3.606500,29.971416,39
8.136059,481,4.384300,30.002316,39
8.152989,482,4.738800,29.960419,39
8.169264,483,4.512600,29.981591,39
8.186701,484,5.418800,29.967964,39
8.202540,485,4.418200,29.988113,39
8.219804,486,5.608200,29.956874,39
8.235847,487,4.411700,29.979791,39
8.252716,488,5.542800,29.986680,39
8.269424,489,5.154000,29.970925,39
8.286113,490,4.139900,29.989992,39
8.302982,491,4.505900,29.964618,39
8.319861,492,7.343500,29.959471,39
8.336117,493,4.789400,29.996841,39
8.352951,494,4.273800,29.990361,39
8.369644,495,5.431300,29.963843,39
8.386058,496,3.457200,29.999118,39
8.403643,497,5.496500,29.968081,39
8.419108,498,3.776000,29.994646,39
8.436227,499,4.756800,30.003237,39
8.452651,500,5.052600,30.003075,39
8.469585,501,5.566300,29.983776,39
8.486695,502,5.488400,29.987237,39
8.503596,503,5.399200,29.960359,39
8.519405,504,3.688100,29.988191,39
8.536383,505,4.098900,29.991018,39
8.552802,506,4.281900,29.993956,39
8.569526,507,4.750500,29.999391,39
8.586707,508,3.380300,29.970431,39
8.603324,509,5.150500,29.960674,39
8.620157,510,5.445500,29.983452,39
8.636199,511,4.742400,29.999712,39
8.653183,512,4.510700,29.989549,39
8.669682,513,3.471400,29.988706,39
8.686367,514,5.037900,29.983824,39
8.702885,515,4.566300,29.971740,39
8.719753,516,4.913500,29.967084,39
8.737361,517,5.576600,29.959863,39
8.753206,518,4.787100,29.979386,39
8.770163,519,5.646800,29.963684,39
8.786189,520,7.894900,30.013500,39
8.803074,521,5.142600,30.000771,39
8.820252,522,2.792600,29.992412,39
8.836226,523,2.979300,29.990718,39
8.852728,524,4.109500,29.989498,39
8.870382,525,3.257600,29.965013,39
8.886789,526,4.558300,29.970743,39
8.903143,527,4.937900,29.984777,39
8.919780,528,5.481800,29.986284,39
8.936636,529,5.208100,29.985985,39
8.953338,530,5.255500,30.007613,39
8.969454,531,5.288200,29.994643,39
8.986752,532,3.392200,29.983111,39
9.003032,533,4.803800,30.006406,39
9.020648,534,3.325300,29.956742,39
9.036746,535,3.473800,29.980378,39
9.054096,536,5.652800,29.991839,39
9.070289,537,4.257100,29.970150,39
9.087195,538,5.579400,30.000999,39
9.103533,539,5.271300,30.003129,39
9.119762,540,3.998900,29.985106,39
9.136557,541,5.200700,29.982934,39
9.153729,542,4.850300,29.976618,39
9.171154,543,4.702300,29.948979,39
9.186802,544,5.303200,29.993255,39
9.203511,545,6.278600,29.966129,39
9.220049,546,4.683800,29.990010,39
9.237068,547,5.604000,29.958807,39
9.254077,548,5.434200,29.957951,39
9.270028,549,3.890700,29.979851,39
9.287425,550,3.032900,29.960515,39
9.303328,551,4.315800,29.988403,39
9.320351,552,3.827100,29.983917,39
9.337395,553,4.176500,29.964944,39
9.353914,554,3.710800,29.969228,39
9.370409,555,4.671500,29.978835,39
9.387797,556,3.524100,29.946955,39
9.404663,557,5.682300,29.975414,39
9.420918,558,3.382200,29.948369,39
9.437937,559,4.694500,29.952080,39
9.453577,560,5.130100,29.970874,39
9.470500,561,5.527700,29.974504,39
9.487380,562,5.245300,29.982149,39
9.503732,563,5.195800,29.998587,39
9.521418,564,5.350300,29.938769,39
9.537336,565,4.268700,29.965788,39
9.554235,566,5.215200,29.958086,39
9.570624,567,4.070200,29.970135,39
9.587174,568,5.517400,29.987954,39
9.604104,569,5.409600,29.979827,39
9.621225,570,5.024800,29.970500,39
9.638297,571,5.061000,29.948776,39
9.654243,572,4.480700,29.963247,39
9.670388,573,4.087500,29.980141,39
9.687192,574,4.899700,29.978499,39
9.703759,575,5.166100,29.977223,39
9.720831,576,4.722500,29.969536,39
9.738490,577,4.008000,29.978487,39
9.755062,578,4.892500,29.940939,39
9.770808,579,3.621100,29.982020,40
9.787785,580,5.422100,29.954089,40
9.804067,581,5.167900,29.973980,40
9.820760,582,4.337800,29.989941,40
9.837894,583,3.143500,29.963561,40
9.853854,584,4.362500,29.974662,40
9.871467,585,4.232300,29.970258,40
9.887864,586,5.469100,29.969997,40
9.905120,587,4.801700,29.952666,40
9.920451,588,5.564800,29.980288,40
9.937557,589,5.718300,29.974899,40
9.954028,590,4.488100,29.990655,40
9.970858,591,5.271600,29.964295,40
9.987966,592,5.478000,29.965555,40
10.005057,593,3.409000,29.948731,40
10.020719,594,3.595900,30.002046,40
10.038026,595,5.779600,29.973860,40
10.055084,596,5.582700,29.973677,40
10.071472,597,4.329800,29.975810,40
10.087856,598,4.411200,29.979946,40
10.105029,599,4.721500,29.967114,40
10.121231,600,5.701200,29.959495,40
10.138341,601,4.828000,29.957996,40
10.154862,602,4.590200,29.970683,40
10.171592,603,5.780000,29.988056,40
10.188184,604,5.764400,29.965363,40
10.205081,605,4.843200,29.966536,40
10.221895,606,4.616900,29.948049,40
10.238104,607,3.677500,29.981178,40
10.254479,608,4.089200,29.989663,40
10.271771,609,5.838500,29.960638,40
10.288058,610,6.141400,29.989291,40
10.304883,611,4.999000,29.970105,40
10.321272,612,3.810600,29.974513,40
10.338424,613,5.250900,29.975049,40
10.354174,614,4.736400,29.992826,40
10.371752,615,5.773400,29.970111,41
10.387490,616,5.694200,30.009690,41
10.405016,617,3.743500,29.990517,41
10.421224,618,3.725000,29.990181,41
10.437460,619,4.866200,30.007454,41
10.453874,620,5.400000,29.990865,41
10.471410,621,4.273600,29.978404,41
10.488117,622,3.013600,29.978209,41
10.504575,623,4.397000,29.974078,41
10.520899,624,3.683400,30.016533,41
10.537937,625,5.756500,29.992121,41
10.554954,626,5.392500,29.977169,41
10.571838,627,5.765400,29.969249,40
10.588109,628,5.476900,29.970249,40
10.605324,629,5.648200,29.968752,40
10.621022,630,3.355700,30.005638,40
10.638902,631,5.673600,29.978706,40
10.654698,632,4.495300,29.983989,40
10.671741,633,5.920100,29.966429,40
10.688140,634,4.411800,29.969338,40
10.705259,635,5.838800,29.959815,40
10.721163,636,3.772100,29.988589,40
10.738468,637,6.065200,30.002718,40
10.755589,638,5.250400,29.983533,40
10.772091,639,4.727300,29.966650,40
10.788672,640,4.771500,29.974800,40
10.804903,641,5.216100,29.979842,40
10.821874,642,4.662800,29.962221,40
10.838422,643,5.924900,29.981597,40
10.854999,644,5.363800,29.962397,40
10.871868,645,4.703700,29.986635,40
10.890966,646,3.617600,29.906655,40
10.905683,647,6.171000,29.988961,40
10.921543,648,4.209500,29.966716,40
10.939076,649,3.649400,29.958681,40
10.955443,650,5.044200,29.958340,40
10.972397,651,5.240800,29.959243,40
10.988404,652,4.575600,29.987291,40
11.005458,653,5.676400,29.986995,40
11.021677,654,3.307100,29.971692,40
11.038323,655,5.883700,29.988206,40
11.054696,656,4.496800,30.008144,40
11.072267,657,3.741000,29.982565,40
11.088424,658,4.417000,29.974180,40
11.105425,659,5.645600,29.985208,40
11.121698,660,4.402400,29.984099,40
11.137926,661,4.910700,30.010528,40
11.154856,662,3.219400,29.997591,40
11.172088,663,4.946300,29.986407,40
11.188151,664,5.482900,29.998338,40
11.205232,665,5.904900,29.993827,40
11.221388,666,4.024900,30.014614,40
11.239115,667,5.798700,29.967054,40
11.255212,668,3.437100,29.976765,40
11.271356,669,7.058900,30.011660,40
11.288830,670,5.683900,29.976247,40
11.305297,671,5.775200,29.981858,40
11.321741,672,4.176900,29.985697,40
11.338317,673,5.244400,30.002532,40
11.354923,674,2.912100,29.978673,40
11.372083,675,5.552500,29.988640,40
11.388840,676,5.743300,29.964564,40
11.405092,677,5.418400,29.997570,40
11.421473,678,4.293100,29.993302,40
11.438894,679,5.689800,29.964232,40
11.455903,680,5.684900,29.940233,40
11.472244,681,3.786000,29.974552,40
11.488396,682,4.420800,29.990091,40
11.505545,683,6.041600,29.981963,40
11.521777,684,4.191700,29.973048,40
11.538749,685,5.469700,29.974246,40
11.555549,686,5.694000,29.982670,40
11.572212,687,7.873400,29.992367,40
11.588507,688,5.584700,29.988152,40
11.605615,689,5.853900,29.991713,40
11.621550,690,3.136300,29.984120,40
11.638506,691,5.691600,30.012707,40
11.655564,692,5.717600,29.976546,40
11.671969,693,4.616300,29.992184,40
11.688669,694,4.776200,29.986572,40
11.705797,695,3.315200,29.986182,40
11.722721,696,5.239200,29.959504,40
11.738735,697,3.725300,29.984945,40
11.755535,698,5.519700,30.001854,40
11.772209,699,4.634400,29.996523,40
11.788823,700,5.678200,29.996053,40
11.805475,701,5.358800,29.983093,40
11.822185,702,4.594400,30.001311,40
11.838817,703,5.390600,29.988877,40
11.855323,704,4.880400,29.985301,40
11.871781,705,5.827100,30.004033,40
11.889123,706,2.976100,30.057876,40
11.905963,707,4.763500,29.982757,40
11.922306,708,4.137000,29.978296,40
11.939206,709,5.520100,30.002625,40
11.955469,710,5.684600,29.989624,40
11.972375,711,5.136700,30.000288,40
11.989039,712,5.671400,29.981052,40
12.005794,713,5.663600,29.986842,40
12.022256,714,4.127300,29.981331,40
12.039394,715,5.195000,29.975345,40
12.055882,716,4.650100,29.967515,40
12.072782,717,5.540500,29.968686,40
12.088897,718,3.645300,29.988311,40
12.105194,719,4.246800,30.006743,40
12.122029,720,4.587900,29.991276,40
12.139183,721,5.691700,29.961362,40
12.155503,722,4.253400,29.986872,40
12.173007,723,5.688500,29.969413,40
12.188601,724,5.250800,29.986356,40
12.205697,725,5.292200,29.987258,40
12.223015,726,5.076800,29.951529,40
12.238863,727,5.402900,30.007583,40
12.255392,728,5.015900,29.995834,40
12.272054,729,4.551600,29.976265,40
12.288688,730,3.525000,29.998431,40
12.305691,731,5.498400,29.985874,40
12.322106,732,4.245600,29.990517,40
12.339427,733,5.036500,29.958564,40
12.355539,734,4.091800,29.981747,40
12.372527,735,6.000600,29.992040,40
12.388864,736,5.713900,29.996298,40
12.405380,737,5.302100,29.991180,40
